image_url,parent_asin,title,main_category,details
https://m.media-amazon.com/images/I/81lMslATIzL._SL1500_.jpg,B07CV988JX,TOODOO 8 Sets Mermaid Face Gems Glitter Sticker Rhinestone Bindis Crystal Face Tattoo Forehead Decorations for Women Favors (Delicate Pattern),All Beauty,"Description: Feature:  Wide usage: You can put these gems on your face, forehead, eyebrows, cheeks, around your eyes, arms, hands or any other body parts, these face gems fit for many occasions, such as dress-up, costume party, festival party, ball, masquerade or crazy night on the town.  How to use: Clean the place you want to post first, and then stripping decals and directly connected to your body, which are free to change your graphics and design creativity, finally press them to suit your body gently, good self-adhesive so you can't worry about it will fall down.  Specifications: Material: resin rhinestones Quantity: 8 sets  Package includes: 8 x Face gems (different patterns and colors)  Warm notice: Without glue, just hold them gently for a second, then they can be affixed on your face. If you need to remove the dry stickers, you can soak them with warm water, then slowly remove them. Small items, please keep away from kids under 3 years old.
Features: Wide usage: you can put these gems on your face, forehead, eyebrows, cheeks, around your eyes, arms, hands or any other body parts, these face gems fit for many occasions, such as dress-up, costume party, festival party, ball, masquerade or crazy night on the town Material: made of resin rhinestones, which is harmless and no-toxic, safe for your face and self-adhesive well, so you cannot worry about it's going to fall, also has good flexibility and will not easily be scratched How to use: clean the place you want to post first, and then stripping decals and directly connected to your body, which are free to change your graphics and design creativity, finally press them to suit your body gently, good self-adhesive so you can't worry about it will fall down Warm notice: if you need to remove the dry stickers, you can soak them with warm water, then slowly remove them; Small items, please keep away from kids under 3 years old Package includes: 8 x face gems, these face gems are in different colors and patterns as picture show, enable you to choose them according to your interests
{""Brand"": ""TOODOO"", ""Water Resistance Level"": ""Water Resistant"", ""Pattern"": ""Delicate Pattern"", ""Number of Pieces"": ""8"", ""Age Range (Description)"": ""Adult"", ""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""9.96 x 6.81 x 1.22 inches; 3.36 Ounces"", ""UPC"": ""710560338191"", ""Manufacturer"": ""TOODOO""}"
https://m.media-amazon.com/images/I/71vad-XeuLL._SL1200_.jpg,B0B77LDV4B,"muaowig Red Human Hair Bundles Body Wave Brazilian Remy Hair 3 Bundles Tow Tone Ombre Hair Bundle Red Hair Weave Dark Roots To Red Hair 3 Bundle 10 12 14 inch, 10.5822 Ounce",All Beauty,"Description: Hair Material: Brazilian Virgin Human Hair Bundle Red Color Hair Weft: Machine Double Weft, Tight and Neat Hair Color: 1B Red,Black to Red Hair Length:8-30 inch in Stock Hair Weight:100g(+-5g)/Pcs, 300g/Pack,3 Bundles Enough For Making A Full Head Hair Quality: Ture To Length,Soft and Full,No Smell,Shedding Tangle , No Dry Split Ends,Can Be Permed and Curled Delivery Return Policy: Prime 1-3 Days Arrival,No Reason To Return Within 30 Days FQA: Q1:Can hair be permed? A1:The Can Be Straightened And Restyled as You Wish,Please Be Careful Not to Exceed 200°F, Otherwise It Will Damage The Hair. Q2: Hair Smell? A2: Unprocessed Hair, No Chemical Smell.But We Use Shampoo and Oil To Keep The Hair Soft,Some Wavy Or Curly Hair May Have a Little Hairspray Smell,and It'Ll Disappear After Washing. Q3: Hair Tangle? A3:Hair Tangle Due To Dry. Please Put Oil/Dirt Built Up, Salt-Water, Chlorine and Not Comb Daily. Make Sure Wash And Condition With Your Hair Every Two Weeks. Use Olive Oil To Moisten Smoothly.
Features: 
{""Brand"": ""muaowig"", ""Material"": ""Human Hair"", ""Extension Length"": ""14 Inches"", ""Hair Type"": ""Straight"", ""Material Feature"": ""Natural"", ""UPC"": ""768645790365""}"
https://m.media-amazon.com/images/I/61DxBuSW9CL._SL1200_.jpg,B088ZB4DTH,10 PCS Professional Hair Cutting Scissors 6.7inch Barber Thinning Scissors Hairdressing Shears Japanese Hair Cutting Shears Set with Cape Clips Comb for Barber Salon and Home 9010 Pink,All Beauty,"Features: 
Details: {""Color"": ""Pink"", ""Material"": ""Rubber"", ""Brand"": ""Astraet"", ""Blade Material"": ""Stainless Steel"", ""Blade Edge"": ""Straight"", ""Package Dimensions"": ""9 x 6 x 2 inches; 9.59 Ounces"", ""Item model number"": ""HC9010"", ""Manufacturer"": ""Acgocea""}"
https://m.media-amazon.com/images/I/71OTfuQXlNL._SL1500_.jpg,B086Y93JJC,"Nail File, 12 Pcs Nail Files and Buffers 7 Steps Washable Emery Boards for Nails Professional Manicure Tools, Makeup Essential",All Beauty,"Features: 
Details: {""Material"": ""Emery"", ""Brand"": ""ELBT"", ""Unit Count"": ""12.00 Count"", ""Product Dimensions"": ""6.83 x 0.78 x 0.62 inches; 11.99 Ounces"", ""UPC"": ""782901657087""}"
https://m.media-amazon.com/images/I/71aVcpK8QPL._SL1500_.jpg,B07Z818MLY,"7 Packs Deep Wave Crochet Hair 22 Inch Deep wave Twist Crochet Braid Low Tempreture Kanekalon Synthetic Hair Extensions (22""7Packs,1b)",All Beauty,"Features: 
Details: {""Brand"": ""Yun Mei Hair"", ""Material"": ""Synthetic"", ""Extension Length"": ""22 Inches"", ""Hair Type"": ""Wavy"", ""Material Feature"": ""Natural"", ""Package Dimensions"": ""17.76 x 7.87 x 2.17 inches; 1.02 Pounds"", ""UPC"": ""711221192763""}"
https://m.media-amazon.com/images/I/818Ufbthb-L._SL1500_.jpg,B004ZWH3XG,"Garnier Fructis Color Sealer, Instant, Lightweight Leave-In, Color Shield, For Color-Treated Hair, 6 oz.",All Beauty,"Description: Proven to stop dry-out. Fight fade-out. The lightweight formula, infused with acai berry and grape seed oil, instantly seals in color for longer-lasting vibrancy while improving manageability and delivering lasting softness. Uva and uvb protectant help protect hair. Garnier fructis color shield instant color sealer lightweight leave-in instantly seals in color and conditions for extra softness.
Features: Seals In Color And Conditions For Extra Softness Infused With Acai Berry And Grape Seed Oil For Color Treated Hair Lightweight Formula
{""Is Discontinued By Manufacturer"": ""No"", ""Product Dimensions"": ""1.35 x 2.39 x 6.63 inches; 7 Ounces"", ""Item model number"": ""K0814201"", ""UPC"": ""603084230662"", ""Manufacturer"": ""Garnier LLC""}"
https://m.media-amazon.com/images/I/61or2jYpBSL._SL1000_.jpg,B071DY8Z4B,"BEWAVE Hair Brush Sponge Twist With Comb Hair Styling System Wave Barber Tool For Dreads Afro Locs Twist Curl Coil, 1 Pc",All Beauty,"Features: 
Details: {""Brand"": ""BEWAVE"", ""Shape"": ""Oblong"", ""Unit Count"": ""1.00 Count"", ""Hair Type"": ""Curly"", ""Is Discontinued By Manufacturer"": ""No"", ""Product Dimensions"": ""7.48 x 4.56 x 2.36 inches; 0.81 Ounces"", ""UPC"": ""606412981854""}"
https://m.media-amazon.com/images/I/71707mY6tkL._SL1318_.jpg,B0BTLTVR1X,"Zydeco Chop Chop Cajun Seasoning Base, 8 Ounce Resealable Bags (Pack of Two - 1 Pound Total)",All Beauty,"Description: Zydeco Chop Chop is a blend of Dehydrated Onion, Dehydrated Garlic, Dehydrated Red and Green Bell Pepper, Dehydrated Celery, Dehydrated Green Onion, and Dehydrated Parsley flakes. Created from a rich tradition rooted deep in Cajun culture, Zydeco Chop Chop is already blended and ready to use in anything from traditional Cajun favorites to regular American fare. Use liberally as a replacement for the Cajun Trinity (Onions, Bell Pepper and Celery). Simply rehydrate with a 1/2 cup of water for every 1/4 cup of Chop Chop Cajun Seasoning Base (8 Ounce Bag yields approximately 8 servings), saving time chopping up produce the old-fashioned way. Provides a Cajun twist on all manner of dishes including cornbread or rice dressing, chicken or potato salad, crab cakes, jambalaya, etouffee, deviled eggs, breakfast strata, stuffed peppers and more - the possibilities are endless. From Opelousas, Louisiana deep in the heart of Cajun Country.
Features: All Natural blend of Dehydrated Onion, Dehydrated Garlic, Dehydrated Red and Green Bell Pepper, Dehydrated Celery, Dehydrated Green Onion, and Dehydrated Parsley flakes No MSG, No Salt Added and Gluten Free. Pack of Two 8 Ounce resealable bags (1 Pound total) Use as a replacement for the Cajun Trinity - quick and easy veggie base for gumbo, etouffee, jambalaya, bisques and more Saves time shopping/chopping, money and waste versus keeping produce on hand at all times - ready to add to your favorite dish in just minutes Certified Cajun by the state of Louisiana - From Opelousas, LA deep in the heart of Cajun Country.
{""Package Dimensions"": ""9.61 x 7.17 x 3.07 inches; 1.41 Pounds"", ""UPC"": ""736684086978"", ""Manufacturer"": ""Zydeco Chop Chop""}"
https://m.media-amazon.com/images/I/712OdaB6xaL._SL1304_.jpg,B07DRZLZQQ,"Enjoy VOLUMIZING ELIXIR, Style (with Sleek Steel Pin Tail Comb) (8.8 oz)",All Beauty,"Description: includes a Sleek Steel Pin Tail Comb for easy styling and separation of hair!  This formula styles effortlessly, adding density and texture to fine hair. Gives hair incredible body with long lasting hold.  DIRECTIONS FOR USE:  On clean damp hair, squeeze a small amount into hands and emulsify.  Apply to hair and style as desired.  For maximum volume, be sure to apply to the root of the hair and comb through the ends.
Features: includes a Sleek Steel Pin Tail Comb for easy styling and separation of hair! This formula styles effortlessly, adding density and texture to fine hair. Gives hair incredible body with long lasting hold. DIRECTIONS FOR USE: On clean damp hair, squeeze a small amount into hands and emulsify Apply to hair and style as desired. For maximum volume, be sure to apply to the root of the hair and comb through the ends.
{""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""8 x 2.2 x 1.8 inches; 8.8 Ounces"", ""UPC"": ""600190915155"", ""Manufacturer"": ""Enjoy Hair Care Products""}"
https://m.media-amazon.com/images/I/6190q86vmHS._SL1000_.jpg,B01LZXWCXM,Suavecito X Breast Cancer Solutions - Original Hold Pomade,Premium Beauty,"Features: 
Details: {""Product Benefits"": ""This water soluble pomade offers a medium hold and medium shine without any harsh chemicals, stiffness, or flaking.This water soluble pomade offers a medium hold and medium shine without any harsh chemicals, stiffness, or flaking.  See more"", ""Hair Type"": ""All"", ""Liquid Volume"": ""118.29 Milliliters"", ""Item Form"": ""Wax"", ""Brand"": ""Suavecito"", ""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""2.8 x 2.8 x 2.5 inches; 4.8 Ounces"", ""UPC"": ""700645581833"", ""Manufacturer"": ""Suavecito""}"
https://m.media-amazon.com/images/I/61DGhdF7nAL._SL1000_.jpg,B086HRN773,"John Frieda Frizz Ease Beyond Smooth Frizz-Immunity Shampoo with Frizz-Immunity Conditioner, 8.45oz",All Beauty,"Description: John Frieda Coconut Oil Infused Frizz Ease Shampoo and Conditioner is formulated to build up your resistance to dry, damaged, frizzy hair while making it more manageable and easily styled. Fight frizz and flyaways before they start with John Frieda Frizz Ease Beyond Smooth Frizz-Immunity Shampoo and Conditioner. Repairs and moisturizes damaged, curly, frizzy and coarse hair types with our unique coconut oil infused formula. It penetrates hair fibers, working from the inside out to fight frizz, combats the porosity of dry, damaged hair and creates an internal barrier. When used with John Frieda Frizz Ease Beyond Smooth Frizz-Immunity Shampoo, hair becomes more frizz-resistant; over time and with continued use, its immunity to frizz gets stronger, so hair becomes smoother and more manageable. When used with John Frieda Frizz Ease Beyond Smooth Frizz-Immunity Conditioner, frizz is reduced up to 90%, and with continued use, the hair’s immunity to frizz gets stronger. Infused with pure coconut oil, the shampoo gently cleanses, so hair looks and feels smooth, sleek, and healthy. Infused with coconut oil, the conditioner improves the texture of medium/thick wavy and curly hair types, so hair looks and feels smooth, sleek, and healthy. Protect against humidity and invest in the health of your wavy, curly or frizzy hair. Satisfaction Guaranteed
Features: 
{""Item Form"": ""Liquid"", ""Brand"": ""John Frieda"", ""Hair Type"": ""Coarse, Wavy, Curly, Dry, Damaged"", ""Scent"": ""Coconut"", ""Special Ingredients"": ""Coconut Oil"", ""Package Dimensions"": ""8.66 x 7.01 x 2.09 inches; 8.45 Ounces""}"
https://m.media-amazon.com/images/I/61IA6x0La5L._SL1500_.jpg,B01D8DTE4I,Luxury Shimmer Pearl Loose Eyeshadow Powder Eye Shadow Ball Pigment Make-up Glitter Red Brown Color #108,All Beauty,"Features: 
Details: {}"
https://m.media-amazon.com/images/I/61nmeD51DpL._AC_SL1280_.jpg,B071G4NNH7,Sharonelle Natural Cream Soft Wax for Sensitive Skin in 14 oz. - 4 cans,All Beauty,"Features: 
Details: {""Item Form"": ""Wax"", ""Skin Type"": ""Sensitive"", ""Brand"": ""Sharonelle"", ""Unit Count"": ""4.00 Count"", ""Is Discontinued By Manufacturer"": ""No"", ""Product Dimensions"": ""8 x 8 x 3 inches; 4 Pounds"", ""Date First Available"": ""June 6, 2017""}"
https://m.media-amazon.com/images/I/71X4OqGUdqL._SL1000_.jpg,B087QGZXLP,"Dufy Butterfly Nail Art Stickers Decals, 6 Large Sheets Romantic Rose Design Nail Art Supplies for Women, 3D Self-Adhesive Nail Foil Decorations Summer Style for DIY Nail Art Dating Decorations",All Beauty,"Features: 
Details: {""Brand"": ""Dufy"", ""Color"": ""Colorful,rose"", ""Surface Recommendation"": ""Nail"", ""Theme"": ""Butterfly,Romantic,Rose,Summer"", ""Cartoon Character"": ""Butterfly,Heart"", ""Age Range (Description)"": ""Adult"", ""Installation Type"": ""Self-Adhesive"", ""Reusability"": ""Single Use"", ""Pattern"": ""Insect"", ""Shape"": ""Irregular"", ""Package Dimensions"": ""7 x 4 x 0.2 inches; 0.81 Ounces""}"
https://m.media-amazon.com/images/I/81rxcNuJECL._SL1500_.jpg,B01MCXNGP8,Dionis Goat Milk Hand Cream 4 Piece Travel Gift Set - Lavender Blossom,All Beauty,"Features: 
Details: {""Brand"": ""Dionis"", ""Unit Count"": ""4.00 tube"", ""Item Weight"": ""0.25 Pounds"", ""Item Dimensions LxWxH"": ""6 x 4 x 1 inches"", ""Is Discontinued By Manufacturer"": ""No"", ""Product Dimensions"": ""6 x 4 x 1 inches; 4 Ounces"", ""Item model number"": ""4 PC HC Set LAV"", ""UPC"": ""700811055236""}"
https://m.media-amazon.com/images/I/71Fbps7pByL._SL1500_.jpg,B07B6F7NJ5,"100% PURE Glossy Locks: Grow More Shampoo (13.5 Fl Oz), Sulfate Free, Hair Growth Shampoo, Made with Biotin, Vitamin B3, For Fuller, Voluminous Hair",All Beauty,"Features: ENCOURAGES HAIR GROWTH - Instead of using toxic chemicals found in most hair growth products, our naturally formulated hair growth shampoo is fortified with vegan biotin, caffeine, and vitamin B3 (niacin) to stimulate hair growth for fuller, more voluminous hair STRENGTHENS STRANDS - Vitamin B3 and biotin fortify roots and dry, brittle strands for hair that grows longer and stronger, to reduce shedding and breakage NATURALLY CLARIFYING - We use mint and apple cider vinegar to gently cleanse scalp and strands of excess oil and product buildup in our clarifying shampoo RESTORES VIBRANCY AND SHINE - This natural shampoo uses orange and sake to break away hair-dulling residue and restore shine for lustrous, enlivened hair MADE WITHOUT HAIR HARMING INGREDIENTS - Our sulfate-free shampoos and conditioners are free of moisture-stripping detergents, harmful parabens, phthalates, PEGs, and artificial fragrances
Details: {""Brand"": ""100% PURE"", ""Item Form"": ""Liquid"", ""Hair Type"": ""Dry"", ""Scent"": ""Orange,Mint"", ""Age Range (Description)"": ""Adult"", ""Product Dimensions"": ""2.5 x 2.5 x 7.2 inches; 14.4 Ounces"", ""UPC"": ""899738008217"", ""Manufacturer"": ""ITSATRONIC""}"
