Product Title,average_rating,rating,timestamp,price,features,details,review
The Girl Who Kicked The Hornet's Nest (English Dubbed),4.7,5.0,2012-01-20 23:40:27.000,19.99,"['IMDb 7.3', '2 h 26 min', '2010', 'X-Ray', 'R']","{""Audio languages"": [""English""], ""Subtitles"": [""English [CC]""], ""Directors"": [""Daniel Alfredson""], ""Producers"": [""Klaus Bassiner"", ""Susann Billberg-Rydholm"", ""Gunnar Carlsson"", ""Anni Faurbye Fernandez"", ""Wolfgang Feindt"", ""Jenny Gilbertsson"", ""Lone Korslund"", ""Jon Mankell"", ""Peter Nadermann"", ""Ole S\u00f8ndberg"", ""S\u00f8ren St\u00e6rmose"", ""Mikael Wallen""], ""Starring"": [""Michael Nyqvist"", ""Noomi Rapace"", ""Lena Endre""]}","These are not the types of Movies I normally watch  - however sometimes a dose of drama, reality, and tough life are good for those of us who are unaware of this kind of suffering. I told my adult children they should watch it. I came to appreciate the great strength and struggles of Lisbet. It is important to know there are women who suffer this kind of abuse - some not so terribly violent - but still disturbing. Loved how she ""kicked butt"" in this finale."
Rumor Has It...,4.5,2.0,2006-05-15 13:42:35.000,3.59,[],"{""Genre"": ""Drama, Drama/Love & Romance, Comedy"", ""Format"": ""Multiple Formats, AC-3, Closed-captioned, Color, Dolby, NTSC, Subtitled, Widescreen"", ""Contributor"": ""Paula Weinstein, Ben Cosgrove, Jennifer Fox, Haley Ramm, Shirley MacLaine, Kevin Costner, Ted Griffin, Bruce Berman, Jennifer Aniston, Mark Ruffalo, Len Amato, Richard Jenkins, Mena Suvari, Steven Soderbergh, George Clooney, Charles Webb, Rob Reiner, Marcia Henderson, Robert Kirby, Christopher McDonald, Kathy BatesPaula Weinstein, Ben Cosgrove, Jennifer Fox, Haley Ramm, Shirley MacLaine, Kevin Costner, Ted Griffin, Bruce Berman, Jennifer Aniston, Mark Ruffalo, Len Amato, Richard Jenkins, Mena Suvari, Steven Soderbergh, George Clooney, Charles Webb, Rob Reiner, Marcia Henderson,\u2026  See more"", ""Initial release date"": ""2008-01-08"", ""Language"": ""English (Dolby Digital 5.1), French (Dolby Digital 5.1)"", ""Aspect Ratio"": ""1.85:1"", ""Is Discontinued By Manufacturer"": ""No"", ""MPAA rating"": ""PG-13 (Parents Strongly Cautioned)"", ""Product Dimensions"": ""7.75 x 5.75 x 0.5 inches; 3.2 Ounces"", ""Item model number"": ""2210619"", ""Director"": ""Rob Reiner"", ""Media Format"": ""Multiple Formats, AC-3, Closed-captioned, Color, Dolby, NTSC, Subtitled, Widescreen"", ""Run time"": ""1 hour and 37 minutes"", ""Release date"": ""January 8, 2008"", ""Actors"": ""Jennifer Aniston, Kevin Costner, Shirley MacLaine, Mark Ruffalo, Richard Jenkins"", ""Subtitles"": ""English, Spanish, French"", ""Producers"": ""George Clooney, Paula Weinstein, Steven Soderbergh, Ben Cosgrove, Jennifer Fox"", ""Studio"": ""Studio Distribution Services"", ""Writers"": ""Ted Griffin"", ""Number of discs"": ""1""}","""Rumor Has It"" is a family movie about a woman in search of clues from her past- clues that will help her sort out why she is so different from her real father and give her the wisdom she needs to decide about marriage in general and whether or not it's the right move for her. Rumor Has It, while not a sequel, has similarities to the classic film ""The Graduate"" and the latter is mentioned several times in this movie.<br /><br />As everyone knows, The Graduate centered around a young man who falls for the seduction of an older woman named Mrs. Robinson and then later falls in love with Mrs. Robinson's daughter, Elaine. In Rumor Has It, a similar situation occurs, except this time around it's Kevin Costner playing the role of ladies man and this time the main character nabs three different generations of a family rather than only two. Jennifer Aniston- one of the few bright spots in this film- falls for the charms of Costner's character and she continues the trend, in spite of the fact that just moments earlier she thought he was her biological father.<br /><br />The basic plot of this movie is a little bit interesting but I don't like the way Rob Reiner pulls it all together. The film starts out with good intentions as Aniston's character goes off on a manhunt, hoping to discover that a total stranger is her real father so that she will finally understand once and for all why she is so different from the rest of her family. But rather than make this into an intriguing movie full of personal drama and suspense, Reiner decides to make it a light hearted comedy that starts out running and then slams into a concrete wall about midway through. Once the question about whether or not Kevin Costner is Jennifer Aniston's father has been answered, the movie really loses steam. Reiner doesn't do much else with the movie at this point, allowing it to fizzle out for the next thirty to forty minutes.<br /><br />This movie has been classified as a romantic comedy but it really isn't that funny. I think I counted one funny line through the entire movie (a toast made by Shirley MacLaine to her soon to be married granddaughter Annie). But at the same time, this isn't really a drama either because it lacks the involvement and seriousness one would expect in a good family drama. Again, Reiner let this aspect of the movie get away from him. I'm quite surprised by this, because usually Rob Reiner can be counted on to make some good, solid movies whether they are comedies or serious in nature.<br /><br />Among the performances, only Jennifer Aniston and Shirley MacLaine are up to snuff. The other performances are not very memorable and Mark Ruffalo's character doesn't have much chemistry with Aniston's at all. They don't seem like a good couple and I didn't find myself cheering them on or hoping they would work things out in the end and become the happily married couple that Aniston's parents were not. I really didn't care at this point.<br /><br />Overall, Rumor Has It is a sub- par film that ranks among Rob Reiner's weaker efforts. I wouldn't say it's a total dud because I have seen worse films during the past year. But with an all- star cast like this and with someone with Reiner's experience behind the camera, I expected it to be much better than it turned out."
Red Oaks,4.6,4.0,2017-11-11 02:01:47.951,,"['IMDb 7.9', '2017', '6 episodes', 'X-Ray', 'HDR', 'UHD', '18+']","{""Content advisory"": [""Nudity"", ""violence"", ""substance use"", ""alcohol use"", ""smoking"", ""foul language"", ""sexual content""], ""Audio languages"": [""English Dialogue Boost: High"", ""English"", ""English [Audio Description]"", ""English Dialogue Boost: Medium"", ""Espa\u00f1ol (Espa\u00f1a)"", ""Italiano"", ""Espa\u00f1ol (Latinoam\u00e9rica)"", ""Polski"", ""\u65e5\u672c\u8a9e"", ""Portugu\u00eas"", ""Deutsch"", ""Fran\u00e7ais""], ""Subtitles"": [""English [CC]"", ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629"", ""\u010ce\u0161tina"", ""Dansk"", ""Deutsch"", ""\u0395\u03bb\u03bb\u03b7\u03bd\u03b9\u03ba\u03ac"", ""Espa\u00f1ol (Latinoam\u00e9rica)"", ""Espa\u00f1ol (Espa\u00f1a)"", ""Suomi"", ""Fran\u00e7ais"", ""\u05e2\u05d1\u05e8\u05d9\u05ea"", ""\u0939\u093f\u0928\u094d\u0926\u0940"", ""Magyar"", ""Indonesia"", ""Italiano"", ""\u65e5\u672c\u8a9e"", ""\ud55c\uad6d\uc5b4"", ""Norsk Bokm\u00e5l"", ""Nederlands"", ""Polski"", ""Portugu\u00eas (Brasil)"", ""Portugu\u00eas (Portugal)"", ""Rom\u00e2n\u0103"", ""\u0420\u0443\u0441\u0441\u043a\u0438\u0439"", ""Svenska"", ""\u0ba4\u0bae\u0bbf\u0bb4\u0bcd"", ""\u0c24\u0c46\u0c32\u0c41\u0c17\u0c41"", ""\u0e44\u0e17\u0e22"", ""T\u00fcrk\u00e7e"", ""\u0423\u043a\u0440\u0430\u0457\u043d\u0441\u044c\u043a\u0430"", ""Ti\u1ebfng Vi\u1ec7t"", ""\u4e2d\u6587\uff08\u7b80\u4f53\uff09"", ""\u4e2d\u6587\uff08\u7e41\u9ad4\uff09""], ""Directors"": [""David Gordon Green"", ""Amy Heckerling"", ""Hal Hartley""], ""Producers"": [""Steven Soderbergh"", ""Gregory Jacobs"", ""David Gordon Green"", ""Joe Gangemi"", ""Antoine L. Douaihy""], ""Starring"": [""Craig Roberts"", ""Ennis Esmer"", ""Oliver Cooper""]}",I almost gave this three stars. The humor that drove the first two seasons is not missing but has been strongly dialed back. There more tense drama and  angst in this shortened series of only six episodes. Much is left up in the air so there's a chance this could continue or expand into something new on its own. I gave it four stars because the previous seasons made this a much watch season even if it wasn't as good as the first two it still brought some closure and created some openings. I could be wrong but I'm hoping there more from these actors and their characters.
Rumor Has It...,4.5,4.0,2006-06-13 00:15:07.000,3.59,[],"{""Genre"": ""Drama, Drama/Love & Romance, Comedy"", ""Format"": ""Multiple Formats, AC-3, Closed-captioned, Color, Dolby, NTSC, Subtitled, Widescreen"", ""Contributor"": ""Paula Weinstein, Ben Cosgrove, Jennifer Fox, Haley Ramm, Shirley MacLaine, Kevin Costner, Ted Griffin, Bruce Berman, Jennifer Aniston, Mark Ruffalo, Len Amato, Richard Jenkins, Mena Suvari, Steven Soderbergh, George Clooney, Charles Webb, Rob Reiner, Marcia Henderson, Robert Kirby, Christopher McDonald, Kathy BatesPaula Weinstein, Ben Cosgrove, Jennifer Fox, Haley Ramm, Shirley MacLaine, Kevin Costner, Ted Griffin, Bruce Berman, Jennifer Aniston, Mark Ruffalo, Len Amato, Richard Jenkins, Mena Suvari, Steven Soderbergh, George Clooney, Charles Webb, Rob Reiner, Marcia Henderson,\u2026  See more"", ""Initial release date"": ""2008-01-08"", ""Language"": ""English (Dolby Digital 5.1), French (Dolby Digital 5.1)"", ""Aspect Ratio"": ""1.85:1"", ""Is Discontinued By Manufacturer"": ""No"", ""MPAA rating"": ""PG-13 (Parents Strongly Cautioned)"", ""Product Dimensions"": ""7.75 x 5.75 x 0.5 inches; 3.2 Ounces"", ""Item model number"": ""2210619"", ""Director"": ""Rob Reiner"", ""Media Format"": ""Multiple Formats, AC-3, Closed-captioned, Color, Dolby, NTSC, Subtitled, Widescreen"", ""Run time"": ""1 hour and 37 minutes"", ""Release date"": ""January 8, 2008"", ""Actors"": ""Jennifer Aniston, Kevin Costner, Shirley MacLaine, Mark Ruffalo, Richard Jenkins"", ""Subtitles"": ""English, Spanish, French"", ""Producers"": ""George Clooney, Paula Weinstein, Steven Soderbergh, Ben Cosgrove, Jennifer Fox"", ""Studio"": ""Studio Distribution Services"", ""Writers"": ""Ted Griffin"", ""Number of discs"": ""1""}","This is a slightly above-average romantic comedy, but would have been much less so if it weren&#8217;t for the luminescence of the star power assembled by Rob Reiner.<br /><br />Jennifer Aniston plays Sarah Huttinger, a cutesy-pie, ditsy and often confused young woman, who is engaged to a perfect man (Mark Ruffalo) but who is unsure of her feelings towards marriage.  Now living in New York, she and her fianc&eacute; travel to her hometown of Pasadena to attend her sister&#8217;s wedding, and while there, events lead Sarah to the shocking revelation that her family may have inspired the story of &#8220;The Graduate&#8221;, and that the timing of her birth raises a few questions about her biological father.<br /><br />Her mother having passed away when she was nine, Sarah confronts her grandmother (a show-stealing brilliantly cast Shirley MacLaine), and then sets off on a man-hunt for Beau Burroughs (an unbelievably charming and entertaining Kevin Costner), the man who inspired the Benjamin Braddock character.<br /><br />Doing her detective work efficiently, she tracks him to San Francisco, where he puts some of her fears to rest on the one hand, but stirs up a hornet&#8217;s nest with the other.  Her relationship with her fianc&eacute; deteriorates rapidly, but when she is called upon to calm her sister&#8217;s anxieties about marriage, she realizes that she should listen to herself sometimes on matters of the heart.<br /><br />A shaky script that is admirably supported by the cast, but all the kudos belong to Shirley MacLaine who made this movie watchable.<br /><br />Hey hey hey.- 3.5 stars<br /><br />Amanda Richards, June 12, 2006"
Ellery Queen Mysteries,4.7,5.0,2021-09-12 22:29:54.482,72.1,[],"{""Aspect Ratio"": ""1.33:1"", ""Is Discontinued By Manufacturer"": ""No"", ""MPAA rating"": ""Unrated (Not Rated)"", ""Product Dimensions"": ""5.65 x 1.34 x 7.56 inches; 12.32 Ounces"", ""Item model number"": ""E1E-DV-6755"", ""Director"": ""David Greene"", ""Media Format"": ""Multiple Formats, Box set, Color, Full Screen, NTSC, Subtitled, Widescreen"", ""Run time"": ""19 hours and 36 minutes"", ""Release date"": ""September 28, 2010"", ""Actors"": ""Jim Hutton, David Wayne, Tom Reese, John Hillerman, Nina Roman"", ""Subtitles"": ""English"", ""Language"": ""Unqualified, English (Mono)"", ""Studio"": ""Entertainment One"", ""Number of discs"": ""6""}","Purchased as a gift. They loved it. Excellent picture quality,  practically new. Great story telling,  many older, now deceased actors. Very pleased with purchase."
Ellery Queen Mysteries,4.7,3.0,2011-09-16 21:25:55.000,72.1,[],"{""Aspect Ratio"": ""1.33:1"", ""Is Discontinued By Manufacturer"": ""No"", ""MPAA rating"": ""Unrated (Not Rated)"", ""Product Dimensions"": ""5.65 x 1.34 x 7.56 inches; 12.32 Ounces"", ""Item model number"": ""E1E-DV-6755"", ""Director"": ""David Greene"", ""Media Format"": ""Multiple Formats, Box set, Color, Full Screen, NTSC, Subtitled, Widescreen"", ""Run time"": ""19 hours and 36 minutes"", ""Release date"": ""September 28, 2010"", ""Actors"": ""Jim Hutton, David Wayne, Tom Reese, John Hillerman, Nina Roman"", ""Subtitles"": ""English"", ""Language"": ""Unqualified, English (Mono)"", ""Studio"": ""Entertainment One"", ""Number of discs"": ""6""}","I really wanted to like this one more, after all the great reviews I read, but I found it a bit cheesy. I love a good mystery, and when the acting and writing is good, it can be a winner. But I've seen the first three episodes, so far, and I find it very pathetic that the chief of police, Queen's dad, HAS to use his son to solve every murder investigation. It makes Queen's dad look so stupid. Wished that element was eliminated. What I do like about it, and the reason I gave it 3 1/2 stars, is because of all the grand actors they were able to utilize for this series. A lot of them have become very famous, but I also recognize many famous character actors I've seen in different series over the years. Because of those two things, it does make it a worthwhile series."
Baby Signing Time DVD and CD Collection,4.7,5.0,2016-10-29 19:48:35.000,,[],"{""MPAA rating"": ""NR (Not Rated)"", ""Package Dimensions"": ""7.5 x 5.3 x 2.3 inches; 13.6 Ounces"", ""Media Format"": ""CD+DVD"", ""Studio"": ""Two Little Hands Productions.""}",I highly recommend these DVDs if you are interested in teaching your child sign language! My daughter is 16 months and uses all of the signs from these DVDs and requests to watch them daily.
Wadjda,4.6,2.0,2015-04-26 23:07:09.000,12.99,"['IMDb 7.5', '1 h 37 min', '2012', 'X-Ray', 'PG']","{""Audio languages"": [""English""], ""Subtitles"": [""English [CC]""], ""Directors"": [""Haifaa Al-Mansour""], ""Producers"": [""Gerhard Meixner"", ""Roman Paul""], ""Starring"": [""Reem Abdullah"", ""Waad Mohammed"", ""Abdullrahman Algohani""]}","I do see quite a bit of foreign film, and I view this one with intensity, trying to find that connection to the storyline that &#34;grabs&#34; me,  makes me hold on for more.  But this one did not do it.<br /><br />The film of a Saudi young girl who steps across the boundaries of her culture when she wants to compete with a boy who rides his bike.  In their culture, girls don't ride bikes.  Wadjda seems the rebellious youngster, and we get that quickly in the story.  We also get some references to the culture, especially how women are viewed.  Some images you need to pick up on your own, others, I felt were not defined for the viewing audience that is foreign to Saudia Arabia.  Wadjda lives with her parents, but apparently the marriage of mother and father is in slight turmoil.<br /><br />But, she wants a bike and is willing to go after it.  Ok, so she tries to sell her little craft, and then enters a Koran contest at school.  She remains determined against any odds she encounters.<br /><br />Ok.....  when I refer to a movies that does not &#34;grab&#34; one, I mean that throughout a film, one should be engrossed, feel for the child, like or dislike the child, and feel an emotional hold on the storyline.  ....  None of this,  it was slow, and quite not interesting.  I was quite taken by the images of the country.<br /><br />But, could I watch it again??  No.  Rizzo"
Moments to Remember with Bill & Gloria Gaither and Their Homecoming Friends,4.6,4.0,2010-05-15 05:10:54.000,14.95,[],"{""Genre"": ""Religious & Inspirational"", ""Format"": ""NTSC"", ""Contributor"": ""Bill & Gloria Gaither"", ""Language"": ""English"", ""Runtime"": ""1 hour"", ""MPAA rating"": ""G (General Audience)"", ""Product Dimensions"": ""0.6 x 5.4 x 7.5 inches; 3.2 Ounces"", ""Director"": ""Bill & Gloria Gaither"", ""Media Format"": ""NTSC"", ""Run time"": ""1 hour"", ""Release date"": ""May 8, 2006"", ""Actors"": ""Bill & Gloria Gaither"", ""Studio"": ""Spring House / Emd"", ""Number of discs"": ""1""}","This DVD is not a compilation of memorable clips like some of the other Gaither Series Concerts.  It is an actual concert in its entirety in front of an audience.  One of the great things about the tribute or special moments DVD collections is that you get to back in time if you wish.  Many of the veterans are here, including those who have left to see the Lord.  And if you treasure the Homecoming Concerts with the classic veterans, this is one to see.<br /><br />Taped in 1996, the veterans include:  Jake Hess, James & Terry Blackwood, the Goodmans, Brock & Ben Speer, Eva Mae LeFevre, George Younce, The Martins, Sue Dodge, Janet Pascal, Rex Nelon, and Dottie Rambo, Gaither Vocal Band; Ivan Parker; Jimmy Jones; Babbie Mason, J.D. Sumner, Lilli Knauls, Jack Toney, etc,.  You will enjoy comedy with Mark Lowry sporting a Jake Hess Wig. You get the picture what a collection of old favorites are here.<br /><br />With the taping in 1996, there seems to be something missing, but I can't place it.  Regardless, it is always good to sing along with the Homecoming Friends. Testimony is given by Donnie Sumner, J.D.'s nephew.<br /><br />Some favorite songs include ""This Ole House"" by the Cathedrals, ""Suppertime"" by Jimmy Jones;  ""Sweetest Song I Know"" ""Palms of Victory""; ""The King is Coming"", a popular Gaither-written song;  There is talk about Albert Brumley, who wrote ""I'll Fly Away"";  ""Wait Til You See Me In My New Home""<br /><br />One of my favorites songs is ""Oh Come Angel Band"" and the entire cast sings this, but it is soooo much better done with a couple of harmonies, such as on this CD [[ASIN:B000005KUN Homecoming]], my favorite version.<br /><br />God Rides on Wings of Love"";  When the Saints Go Marching In; ""Child of the King"";  The World is not My Home""  ""Ive Never Been This Homesick Before"", I Believe in the Old Time""; ""On the Sunny Banks"";  ""Leave it There"" etc.<br /><br />This is enjoyable, just to see the many performers from the earlier days of Homecoming Concerts.....Rizzo"
Ellery Queen Mysteries,4.7,5.0,2011-05-02 16:32:53.000,72.1,[],"{""Aspect Ratio"": ""1.33:1"", ""Is Discontinued By Manufacturer"": ""No"", ""MPAA rating"": ""Unrated (Not Rated)"", ""Product Dimensions"": ""5.65 x 1.34 x 7.56 inches; 12.32 Ounces"", ""Item model number"": ""E1E-DV-6755"", ""Director"": ""David Greene"", ""Media Format"": ""Multiple Formats, Box set, Color, Full Screen, NTSC, Subtitled, Widescreen"", ""Run time"": ""19 hours and 36 minutes"", ""Release date"": ""September 28, 2010"", ""Actors"": ""Jim Hutton, David Wayne, Tom Reese, John Hillerman, Nina Roman"", ""Subtitles"": ""English"", ""Language"": ""Unqualified, English (Mono)"", ""Studio"": ""Entertainment One"", ""Number of discs"": ""6""}","I was eighteen when the pilot movie for this series aired. As a 1940s and OTR buff, this series was tailor-made for me, not to mention that one of my favorite character actors, David Wayne, was portraying Inspector Richard Queen. Jim Hutton, who I was familiar with from THE GREEN BERETS and THE HORIZONTAL LIEUTENANT, played a loveable, absent-minded, but sharp Ellery. (I found out later that the Dannay/Lee families said that Hutton's portrayal was very close to the actual personality of one of the authors.) Week after week I would ""match wits"" with Ellery and try to guess the identity of the murderer. (I even kept score in my journal; alas, in the end Ellery ""out-sleuthed"" me.) I liked best the stories where knowing a certain word or concept would give you the clue to the killer's identity.<br /><br />The guest cast was filled with delightful character actors, from the 1970s regulars of the ""Universal Studios repertory group"" as I called them, to veteran performers who went back to radio and vaudeville, like George Burns, William Frawley, Eve Arden, and Eddie Bracken, and all the 1940s settings and references were equally delightful. Along the way QUEEN satirized a number of subjects, such as Hollywood changing writers' scripts and the movie scene; addressed hot subjects of the 1940s, such as the early payola scandals and war crimes; and even presaged the comic book violence controversy of the 1950s.<br /><br />A particular delight of the series was John Hillerman's portrayal of Simon Brimmer, an unctious radio mystery story star who fancied himself a sleuth. Brimmer would somehow always come up with the wrong suspect, only to be corrected by Ellery in the climactic scene. Indeed, radio stories played a part in several of the mysteries, and many times the wordplay of the structure of the episodes themselves harked back to radio. Ken Swofferd is also fun as Frank Flannigan, a bombastic hack reporter.<br /><br />This is a nice, solid release of the series which includes the pilot film TOO MANY SUSPECTS. The episodes are sharp and crisp, with typical television sound of the time, which is not unpleasant. Definitely for classic mystery fans who don't mind a bit of whimsy, 1940s fans, and those who enjoy classic radio mystery stories."
The Girl Who Kicked The Hornet's Nest (English Dubbed),4.7,1.0,2013-03-11 01:02:14.000,19.99,"['IMDb 7.3', '2 h 26 min', '2010', 'X-Ray', 'R']","{""Audio languages"": [""English""], ""Subtitles"": [""English [CC]""], ""Directors"": [""Daniel Alfredson""], ""Producers"": [""Klaus Bassiner"", ""Susann Billberg-Rydholm"", ""Gunnar Carlsson"", ""Anni Faurbye Fernandez"", ""Wolfgang Feindt"", ""Jenny Gilbertsson"", ""Lone Korslund"", ""Jon Mankell"", ""Peter Nadermann"", ""Ole S\u00f8ndberg"", ""S\u00f8ren St\u00e6rmose"", ""Mikael Wallen""], ""Starring"": [""Michael Nyqvist"", ""Noomi Rapace"", ""Lena Endre""]}",I thought the book was boring and couldn't be paid to read the next one. The plot was all over and the rape scene completely unnecessary to the story just wanted to shock people. Wish I could get my money back
Ernest & Celestine,4.7,4.0,2016-09-03 15:31:46.000,,"['IMDb 7.8', '1 h 19 min', '2014', 'X-Ray', 'PG']","{""Subtitles"": [""None available""], ""Directors"": [""Stephane Aubier"", ""Vincent Patar"", ""Benjamin Renner""], ""Producers"": [""Eric Beckman"", ""Didier Brunner"", ""David Jesteadt"", ""Ned Lott"", ""Henri Magalon"", ""St\u00e9phan Roelants"", ""Michael Sinterniklaas""], ""Starring"": [""Forest Whitaker"", ""Mackenzie Foy"", ""Paul Giamatti""]}",Charming story that teaches. The story tells us about how silly our prejudices are and how simple to just live and let live.
Up,4.8,5.0,2020-05-02 18:23:28.431,19.99,"['IMDb 8.3', '1 h 36 min', '2009', 'X-Ray', 'HDR', 'UHD', 'PG']","{""Content advisory"": [""Violence""], ""Audio languages"": [""English"", ""English [Audio Description]""], ""Subtitles"": [""English [CC]""], ""Directors"": [""Pete Docter""], ""Producers"": [""Jonas Rivera""], ""Starring"": [""Ed Asner"", ""Christopher Plummer"", ""Jordan Nagai""]}",Omg this movie is so cute !! It was sad and funny and happy all at the same time .. it made me tear up but I loved it
Across the Line,3.5,4.0,2016-11-01 20:14:58.000,,"['IMDb 5.6', '1 h 39 min', '2000', 'R']","{""Subtitles"": [""None available""], ""Directors"": [""Martin Spotti""], ""Producers"": [""Paul Toth"", ""Niss Savag""], ""Starring"": [""Brad Johnson"", ""Sigal Erez"", ""Brian Bloom""]}","While disturbing, things closest to the truth are.<br />Human trafficking story."
Rugrats: Halloween,4.7,5.0,2019-02-17 20:36:09.975,8.99,[],"{""Genre"": ""Animation"", ""Format"": ""Multiple Formats, Animated, Color, Full Screen, NTSC"", ""Contributor"": ""Michael Patrick Bell, Melanie Chartoff"", ""Language"": ""English"", ""Runtime"": ""1 hour and 3 minutes"", ""MPAA rating"": ""NR (Not Rated)"", ""Product Dimensions"": ""0.6 x 5.4 x 7.5 inches; 2.72 Ounces"", ""Item model number"": ""NKL876864DVD"", ""Media Format"": ""Multiple Formats, Animated, Color, Full Screen, NTSC"", ""Run time"": ""1 hour and 3 minutes"", ""Release date"": ""August 28, 2018"", ""Actors"": ""Michael Patrick Bell, Melanie Chartoff"", ""Subtitles"": ""English"", ""Studio"": ""Paramount Pictures Home Entertainment"", ""Country of Origin"": ""USA"", ""Number of discs"": ""1""}",Loved this show from my childhood
Thor,4.7,4.0,2011-09-20 23:07:06.000,9.99,"['IMDb 7.0', '1 h 54 min', '2011', 'X-Ray', 'HDR', 'UHD', 'PG-13']","{""Content advisory"": [""Violence"", ""alcohol use"", ""foul language"", ""sexual content""], ""Audio languages"": [""English"", ""English [Audio Description]""], ""Subtitles"": [""English [CC]""], ""Directors"": [""Kenneth Branagh""], ""Producers"": [""Walt Disney Pictures""], ""Starring"": [""Chris Hemsworth"", ""Anthony Hopkins""]}",I just saw Thor it was worth watching. The plot is good also the people who played in the movie. I would not mind seeing it over and over.
The Whole Wide World (Restored),4.4,5.0,2019-01-19 17:31:53.620,,"['IMDb 7.0', '1 h 51 min', '1996', '16+']","{""Content advisory"": [""Violence"", ""foul language"", ""sexual content""], ""Audio languages"": [""English""], ""Subtitles"": [""English [CC]""], ""Directors"": [""Dan Ireland""], ""Producers"": [""Donald Kushner"", ""Gregory Cascante"", ""Peter Locke"", ""Carl Colpaert"", ""Dan Ireland"", ""Kevin Reidy"", ""Vincent D'Onofrio""], ""Starring"": [""Vincent D'Onofrio"", ""Ren\u00e9e Zellweger"", ""Ann Wedgeworth""]}","You have a doctor, who has a wife, who is very ill and a writer son, who is the star and has a lot of problems. His mother always plays this dizzy part, like she did on Evening Shade , with Burt Reynolds. The son takes care of the mother, as a nurse. There is a bond that is not healthy. Why is the family not close to the father. And this is a happy story, until it isn't. We feel terrible for the girlfriend of the writer. She knows if she had just said she loved him, everything would have been good. How sad to go through life ,without him. And how sad him."
Across the Line,3.5,2.0,2016-11-03 03:52:24.000,,"['IMDb 5.6', '1 h 39 min', '2000', 'R']","{""Subtitles"": [""None available""], ""Directors"": [""Martin Spotti""], ""Producers"": [""Paul Toth"", ""Niss Savag""], ""Starring"": [""Brad Johnson"", ""Sigal Erez"", ""Brian Bloom""]}",Not bad but it would be nice if it always had a nice ending.
Paddington,4.7,5.0,2020-06-04 14:28:15.129,,"['IMDb 7.3', '1 h 35 min', '2015', 'X-Ray', 'PG']","{""Subtitles"": [""None available""], ""Directors"": [""Paul King""], ""Producers"": [""David Heyman"", ""Rosie Alison"", ""Jeffrey Clifford"", ""Alexandra Ferguson"", ""Oliver Courson"", ""Ron Halpern"", ""Bob Weinstein"", ""Harvey Weinstein""], ""Starring"": [""Ben Whishaw"", ""Nicole Kidman"", ""Michael Gambon""]}",This movie is adorable.  Kid friendly and worth watching again and again.
San Andreas (Blu-ray 3D + Blu-ray) [3D Blu-ray],4.6,5.0,2015-10-24 20:54:50.000,11.63,[],"{""Genre"": ""Action & Adventure"", ""Format"": ""3D, Ultraviolet, Widescreen, Ultraviolet"", ""Contributor"": ""Alexandra Daddario, Carlton Cuse, Dwayne \""The Rock\"" Johnson, Paul Giamatti, Beau Flynn, Bruce Berman, Archie Panjabi, Richard Brener, Jeremy Passmore, Rob Cowan, Ioan Gruffudd, Samuel J. Brown, Hugo Johnstone-Burt, Carla Gugino, Tripp Vinson, Art Parkinson, Andre Fabrizio, Michael Disco, Brad PeytonAlexandra Daddario, Carlton Cuse, Dwayne \""The Rock\"" Johnson, Paul Giamatti, Beau Flynn, Bruce Berman, Archie Panjabi, Richard Brener, Jeremy Passmore, Rob Cowan, Ioan Gruffudd, Samuel J. Brown, Hugo Johnstone-Burt, Carla Gugino, Tripp Vinson, Art Parkinson, Andre F\u2026  See more"", ""Language"": ""English"", ""Runtime"": ""1 hour and 54 minutes"", ""Digital Copy Expiration Date"": ""October 13, 2018"", ""Is Discontinued By Manufacturer"": ""No"", ""MPAA rating"": ""PG-13 (Parents Strongly Cautioned)"", ""Product Dimensions"": ""0.7 x 7.5 x 5.4 inches; 4 Ounces"", ""Item model number"": ""1000541863"", ""Director"": ""Brad Peyton"", ""Media Format"": ""3D, Ultraviolet, Widescreen, Ultraviolet"", ""Run time"": ""1 hour and 54 minutes"", ""Release date"": ""October 13, 2015"", ""Actors"": ""Dwayne \""The Rock\"" Johnson, Carla Gugino, Alexandra Daddario, Ioan Gruffudd, Archie Panjabi"", ""Producers"": ""Richard Brener, Beau Flynn, Samuel J. Brown, Tripp Vinson, Michael Disco"", ""Studio"": ""WarnerBrothers"", ""Writers"": ""Andre Fabrizio, Jeremy Passmore, Carlton Cuse"", ""Number of discs"": ""2""}",Christmas gift.
The Lorax - Dr. Seuss - Sing A Long Classics VHS,4.8,5.0,1999-08-08 07:10:19.000,,[],"{""Package Dimensions"": ""7.32 x 4.19 x 1.12 inches; 6.13 Ounces"", ""Director"": ""Hawley Pratt, Dr. Seuss"", ""Run time"": ""25 minutes"", ""Release date"": ""August 6, 1996"", ""Date First Available"": ""November 3, 2006"", ""Actors"": ""Bob Holt, Harlen Carraher, Athena Lorde, Eddie Albert"", ""Studio"": ""20th Century Fox""}","My son is not even 4 yet and he loves this video.  I find him singing the songs and saying &quot;I speak for the trees&quot; often after watching it.  I think the environmental and capitalistic messages are revealed to kids  in a manner that won't scare them, but still enlightens them to new  concepts.  I watched this when I was a kid and it is still good!"
