Product Title,average_rating,rating,timestamp,price,features,details,review
Masters of Chaos: The Secret History of the Special Forces,4.5,5.0,2015-08-21 23:05:49.000,18.99,"[""Special Forces soldiers are daring, seasoned troops from America's heartland, selected in a tough competition and trained in an extraordinary range of skills. They know foreign languages and cultures and unconventional warfare better than any U.S. fighters, and while they prefer to stay out of the limelight, veteran war correspondent Linda Robinson gained access to their closed world. She traveled with them on the frontlines, interviewed them at length on their home bases, and studied their doctrine, methods and history. In"", 'Masters of Chaos', ""she tells their story through a select group of senior sergeants and field-grade officers, a band of unforgettable characters like Rawhide, Killer, Michael T, and Alan -- led by the unflappable Lt. Col. Chris Conner and Col. Charlie Cleveland, a brilliant but self-effacing West Pointer who led the largest unconventional war campaign since Vietnam in northern Iraq.  Robinson follows the Special Forces from their first post-Vietnam combat in Panama, El Salvador, Desert Storm, Somalia, and the Balkans to their recent trials and triumphs in Afghanistan and Iraq. She witnessed their secret sleuthing and unsung successes in southern Iraq, and recounts here for the first time the dramatic firefights of the western desert. Her blow-by-blow story of the attack on Ansar al-Islam's international terrorist training camp has never been told before.  The most comprehensive account ever of the modern-day Special Forces in action,"", 'Masters of Chaos', 'is filled with riveting, intimate detail in the words of a close-knit band of soldiers who have done it all.']","{""Publisher"": ""PublicAffairs; New edition (September 7, 2005)"", ""Language"": ""English"", ""Paperback"": ""432 pages"", ""ISBN 10"": ""1586483528"", ""ISBN 13"": ""978-1586483524"", ""Item Weight"": ""15 ounces"", ""Dimensions"": ""5.5 x 1 x 8.25 inches""}",alright
Later,4.5,4.0,2021-03-30 23:32:18.178,9.99,"['“Part detective tale, part thriller…touching and genuine.” —', 'The New York Times', '#1 bestselling author Stephen King returns with a brand-new novel about the secrets we keep buried and the cost of unearthing them.', '#1 NEW YORK TIMES BESTSELLER', 'THE SUNDAY TIMES BESTSELLER', 'SOMETIMES GROWING UP\xa0\xa0MEANS FACING YOUR DEMONS\xa0The son of a struggling single mother, Jamie Conklin just wants an ordinary childhood. But Jamie is no ordinary child. Born with an unnatural ability his mom urges him to keep secret, Jamie can see what no one else can see and learn what no one else can learn. But the cost of using this ability is higher than Jamie can imagine – as he discovers when an NYPD detective draws him into the pursuit of a killer who has threatened to strike from beyond the grave.', 'LATER', 'is Stephen King at his finest, a terrifying and touching story of innocence lost and the trials that test our sense of right and wrong. With echoes of King’s classic novel', 'It', ',', 'LATER', 'is a powerful, haunting, unforgettable exploration of what it takes to stand up to evil in all the faces it wears.']","{""Publisher"": ""Hard Case Crime (March 2, 2021)"", ""Publication date"": ""March 2, 2021"", ""Language"": ""English"", ""File size"": ""1369 KB"", ""Text to Speech"": ""Enabled"", ""Screen Reader"": ""Supported"", ""Enhanced typesetting"": ""Enabled"", ""X Ray"": ""Enabled"", ""Word Wise"": ""Enabled"", ""Sticky notes"": ""On Kindle Scribe"", ""Print length"": ""227 pages""}","This was. . . a short Stephen King book/novel. How utterly odd. It's a horror story. The narrator and protagonist make sure to let us less astute readers know that fact repeatedly. Jamie, Champ if you want to annoy him, sees dead people. He talks to them. The dead can't lie. Why is this? It's never established. Jamie's mom has and had depending on where you are in the story, a girlfriend who was or is, again, location location, location, a cop. Not a good cop. A naughty cop. This girlfriend, Liz, trips to Jamie's secret ability and to save her career she forces him to use his talent. The dead can't lie. . . but what about the things from outside that can ride the evil dead (man those were good movies), what about them? Well, you'll have to get a copy of 'Later' and read it now won't you? I'm certainly not giving away any more of the story.<br />In all honesty it had some spooky moments and some 80/90s gangster vibe. I've always liked the people and places King creates more than the ""horror"" aspect of the story (although I was standing on a raft in an oxbow of a river in a state where King had lived when I realized I was very likely on THE raft from his story. Now THAT was a spine tingling moment) anyhow, I like the people better than the jump scares. The book is well worth a read. Go read it. And leave a light on. . . if you can!"
Food Allergy Guide to Soy: How to Eat Safely and Well Soy Free,4.3,5.0,2016-03-01 18:30:06.000,14.95,"[""“HOW IS LIFE WITHOUT SOY?” “IT'S DELICIOUS, THANK YOU!” Soy is one of the eight top food allergens, and reported allergy to soy is increasing year by year. This book was written as your guide to eliminating the soy allergen from your diet and your life. This book offers you the means to cope with a soy allergy so you can eat safely and well. You will discover how to: Recognize the allergen and its hidden names Use the cardinal rules for soy allergy management Identify symptoms and how to deal with them Be prepared for anaphylactic emergencies Prevent anaphylaxis Sort out myth from fact regarding soy allergy Compare the positive and negative effects of soy Find nourishing alternatives to soy products The Food Allergy Guide to Soy comes with reference lists, a comprehensive bibliography of books and other information that you might need to effectively manage your soy allergy.""]","{""Publisher"": ""Ridgeline Publishing & Information Processing Services; First Edition (June 10, 2014)"", ""Language"": ""English"", ""Paperback"": ""230 pages"", ""ISBN 10"": ""0983457131"", ""ISBN 13"": ""978-0983457138"", ""Item Weight"": ""9.6 ounces"", ""Dimensions"": ""5.5 x 0.52 x 8.5 inches""}","Having recently been diagnosed with a severe adult onset soy allergy, I am in the process of educating myself on soy and it's addition to almost every food product I have previously purchased and consumed without much thought. Now the addition of soy in almost any form or quantity can leave me with hives congestion or wheezing - a bad reaction can mean using the Epi-Pen and a trip to the ER. I ordered this book without really expecting much, but it's proven to be an awesome guide!<br /><br />There is more information for the beginner dealing with a soy allergy in this book than I have found in several &#34;official&#34; pamphlets and the like from my allergist's office and the pharmacy's information rack. The book is laid out and written in a way that is conversational and easy to relate to. There are clear lists of the various types of soy based products, what they really are and why each one is used. (Soy isolates vs soy flour vs soy lecithin etc) The author has included information on how to read the ingredient labels on food, cosmetics and cleaning supplies. The book also includes some sources for soy free food products and the websites - I definitely appreciate that!"
French Illusions: My Story as an American Au Pair in the Loire Valley,4.0,4.0,2013-05-05 17:47:34.000,49.99,"['Praise for', 'My Story as an American Au Pair in the Loire Valley', ':', 'Linda\'s narrative pulls you into her world and takes you along with her on her journey.""""Hard to put down! I should be asleep right now but I had to keep reading.""""...a fun read, well written, with adventure, wonderful descriptions, and even romance.""""I loved the book. I wanted to intervene and get her out of there.""', 'Linda lied.', ""She doesn't speak French."", 'She knew she would be caught.', ""It's 1979 and twenty-one year old Linda has a dream. She needs to learn a language fast in order to secure a job as a flight attendant.\xa0Broke yet determined, she pushes aside feelings of guilt, pretends to speak French on her application and secures a nanny position for a wealthy family in the Loire Valley.Five thousand miles from home, yet she's struggling to gain her independence.If life wasn't complicated enough, Adam comes along and romance blossoms.\xa0You will find this unusual story even more appealing because it's true."", 'Pick up the first book in the', 'French Illusions Series', ""now, with one click, and join Linda on her adventure of discovery and romance in an extraordinary part of the world.\xa0**2016 IAN Book of the Year Award Winner****2014 Readers' Favorite Book Award Winner**""]","{""Publisher"": ""Dog Ear Publishing, LLC (October 3, 2012)"", ""Language"": ""English"", ""Paperback"": ""276 pages"", ""ISBN 10"": ""1457514575"", ""ISBN 13"": ""978-1457514579"", ""Item Weight"": ""12.5 ounces"", ""Dimensions"": ""5.51 x 0.62 x 8.5 inches""}","I loved this book all the way until the end. I have recently discovered that the author is intending to release another book, and from what I understand it will continue where this one left off. I am thankful for this, as the way this book ended was definitely a negative for me. I wanted to know more! What happened to the author, did she learn what she came to learn? Did she get the job she was hoping for? So many questions.<br /><br />From the beginning of Linda's book, it is easy to love her. She is open, honest and definitely has the type of personality you want your heroine to have, whether the book is fiction or reality. I couldn't help but root for Linda throughout her trials with her host family, even when I thought she acted as a bit of a brat herself. Listening to her internal thoughts about what she went through and her desire to achieve her goals made this book feel close to my heart.<br /><br />I applaud the adventurous spirit of the author and her decision to keep journal entries from that chapter of her life. What great material to have later to inspire a book! While I enjoyed the entire memoir, my favourite part of this book would have to be the author's descriptions of the many places she visited and the people she met along the way. While I think she could definitely have made a better impression on the family she worked for if she had been honest about her lack of French language skills from the beginning, she is a pioneer. Her drive and desire to learn the language from those in the actual country was inspiring. Not many people would have been gutsy enough to do what Linda did.<br /><br />I also particularly enjoyed the relationship between Linda and Antoine. The Kind heart of the author was apparent in her actions toward the children, even when she struggled with them.<br /><br />There is some romance, and I appreciated the way the author handled it. While sex scenes are not necessarily automatically offensive, there is something about memoirs that makes me uncomfortable if they are filled with them. This author manages to hint at her experiences without going into too much detail, leaving the reader to decide exactly what happened. Great writing.<br /><br />When you step into reading this book, you learn a lot about French customs, French cuisine and wine. You also get the opportunity to brush up on your French skills a bit and get to step outside yourself and live an adventure through the eyes of the author. I read this book in one sitting with very few breaks in between and found myself enthralled in the sights, sounds and atmosphere of this memoir.<br /><br />In the end, I was disappointed that the book ended. I could have kept reading about Linda's experiences without stopping anytime in the foreseeable future. The end of the book leaves many unanswered questions, that I am assuming the author will be answering in her next book. Were this a standalone, I would be very disappointed with the way the book ended, but with the knowledge that she is writing another book to continue with her story, I can't fault this one. One thing is for sure, if you read this book, you will be anxiously awaiting the next.<br /><br />I would recommend this to anyone who likes books about travel, memoirs or just a good story that came from the recollections and heart of the author. Read it, you will be glad you did. Overall, this was a VERY enjoyable read that gave me many reasons to wish I could drop everything and head off to France!"
The Good Liar: A Novel,4.0,4.0,2016-03-12 19:58:54.000,14.64,"['Now a major motion picture starring Helen Mirren and Ian McKellen.', '“A superb thriller and a truly engrossing read.”—Ruth Ware,', 'New York Times', 'bestselling author of In a Dark, Dark Wood and', 'The Woman in Cabin 10', 'When Roy meets a wealthy widow online, he can hardly believe his luck. Just like Patricia Highsmith’s Tom Ripley, Roy is a man who lives to deceive—and everything about Betty suggests she’s an easy mark. He’s confident that his scheme to swindle her will be a success. After all, he’s done this before.', 'Sure enough, Betty soon lets Roy move into her beautiful home, seemingly blind to the web of lies he’s woven around her. But who is Roy,', 'really', '? Spanning almost a century, this stunning and suspenseful feat of storytelling interweaves the present with the past. As the clock turns back and the years fall away, long-hidden secrets are forced into the light. Some things can never be forgotten. Or forgiven.']","{""Publisher"": ""Harper; First Edition (February 2, 2016)"", ""Language"": ""English"", ""Hardcover"": ""352 pages"", ""ISBN 10"": ""9780062407498"", ""ISBN 13"": ""978-0062407498"", ""Item Weight"": ""1.1 pounds"", ""Dimensions"": ""6 x 1.13 x 9 inches""}","This is a fascinating debut novel - and a masterful handling of a difficult plot as a first venture into the literary world.  It takes a bit to get into the theme of it, but, it's worth the effort to stay with it, as, little by little, everything falls into place.  I always take a deep breath when encountering a novel that flips back and forth between present day and chapters of the past  and, in this case, I did have to go back and check a number of times to keep track.  I am getting used to this back and forth showing up in so many novels that my &#34;whiplash&#34; was minimal in THE GOOD LIAR!<br /><br />Since we meet the main characters as elderly, there is a lot of past life to report, and in Roy's case, it all adds up to the person he is in the present.  You will be amazed that he can live a life of lie upon lie and get away with it.  Betty has an interesting and relevent past as well, and the author weaves everything together with great skill.<br /><br />At times. gripping and difficult to put down, this novel is a great first effort by Searle.  I have no doubt that he will emerge as a popular writer, known for his creativity.  I'll look forward to his next novel."
Doctor Who's Greatest Hits: An Unauthorized Guide to the Best Stories From Time and Space,5.0,5.0,2016-01-13 15:37:42.000,30.0,"[""A race of war machines who conquer the Earth in the 22nd Century; a brilliant painter who sees the world in a unique way; a reptilian species that sees the Earth as theirs and and intends to reclaim it; a time-traveling archaeology professor who never meets the Doctor in the right order; a dangerous world leader who bears a striking resemblance to the Doctor; murderous circus clowns; wind up toy soldiers; wind up service robots; and the Doctor as a little boy. With over 50 years of television stories, DOCTOR WHO has introduced its audience to some of the strangest creatures, weirdest places, and most dangerous times. DOCTOR WHO's GREATEST HITS takes a loving look at some of the Doctor's most memorable adventures. From Autons to Zygons, from Hartnell to Capaldi, this book has something for everyone, whether you're new to the show or a longtime viewer.""]","{""Publisher"": ""kOZMIC Press (August 6, 2015)"", ""Language"": ""English"", ""Paperback"": ""314 pages"", ""ISBN 10"": ""0692504257"", ""ISBN 13"": ""978-0692504253"", ""Item Weight"": ""14.9 ounces"", ""Dimensions"": ""6 x 0.71 x 9 inches""}","Okay, I admit I'm a little prejudiced about this book since I know the author. On the other hand, I love books of lists, and since this is a book of lists about DOCTOR WHO episodes, it's now a triple threat of goodness.<br /><br />The one novelty about this book is that the author includes episodes of the series that aren't usually included in lists of this kind; &#34;The Gunfighters,&#34; for instance, never makes a list of 10 (or 25, or whatever) &#34;best episodes.&#34; But then these aren't always the &#34;best,&#34; but episodes Alan finds notable for reasons he explains (&#34;The Gunfighters&#34; for its setting and for William Hartnell's delight in his role and also because it's one of the historical episodes that were later dropped from the show).<br /><br />My favorite part of this book is that I can hear Alan's voice in it; it's a nice informal countdown of his favorite bits, characters, etc. and he doesn't mind telling you straight out about things that bother him as well. DOCTOR WHO fans should certainly enjoy."
True North: A Journey into Unexplored Wilderness,4.5,5.0,2010-06-24 19:36:45.000,16.95,"['The enthralling memoir of a 1930s couple whose passion for nature led them on a winter’s-long hunting trek through one of the most remote regions of Canada', 'While many people dream of abandoning civilization and heading into the wilderness, few manage to actually do it. One exception was twenty-four-year-old Elliott Merrick, who in 1929 left his advertising job in New Jersey and moved to Labrador, one of Canada’s most remote regions.', 'True North', 'tells the captivating story of one of the high points of Merrick’s years there: a hunting trip he and his wife, Kay, made with trapper John Michelin in 1930. Covering 300 miles over a harsh winter, they experienced an unexplored realm of nature at its most intense and faced numerous challenges. Merrick accidentally shot himself in the thigh and almost cut off his toe. Freezing cold and hunger were constant. Nonetheless, the group found beauty and even magic in the stark landscape. The couple and the trappers bonded with each other and their environment through such surprisingly daunting tasks as fabricating sunglasses to avoid snow blindness and learning to wash underwear without it freezing.  \xa0 Merrick’s intimate style, rich with narrative detail, brings readers into a dramatic story of survival and shares the lesson the Merricks learned: that the greatest satisfaction in life can come from the simplest things.']","{""Publisher"": ""North Atlantic Books; Illustrated edition (May 4, 2010)"", ""Language"": ""English"", ""Paperback"": ""312 pages"", ""ISBN 10"": ""1556439091"", ""ISBN 13"": ""978-1556439094"", ""Item Weight"": ""14.8 ounces"", ""Dimensions"": ""5.97 x 0.69 x 9 inches""}","This is an extraordinary book. In 1929, Merrick quit his rat-race advertising job and moved to the wilds of Labrador, where he met and married his wife Kay, a mission nurse. This volume chronicles the Merricks' winter odyssey accompanying a friend running his trapline. They experience cold, loneliness, and exhaustion, and Merrick both suffers a gunshot wound and a severely cut toe, yet both find beauty, awe and inner peace in the freedom of the wintry world. While Merrick is unflinching in describing their hardships, his prose makes the winter world poetic and majestic, and the men and women who endure and triumph over it like epic heroes of old who are still down-to-earth. For anyone who's ever wanted to break away from the humdrum. Note: this was written in 1930, and some descriptions of the Native tribes are no longer ""PC."" However, Merrick is much more admiring of their lifestyle than others of his era."
Make: Electronics: Learning Through Discovery,4.7,5.0,2020-08-12 18:06:01.571,13.43,"['""This is teaching at its best!""', ""Hans Camenzind, inventor of the 555 timer (the world's most successful integrated circuit)."", '""A fabulous book: well written, well paced, fun, and informative. I also love the sense of humor. It\'s very good at disarming the fear. And it\'s', 'gorgeous', '. I\'ll be recommending this book highly.""', 'Tom Igoe, author of', 'Physical Computing', 'and', 'Making Things Talk.', 'A ""magnificent and rewarding book. ... Every step of this structured instruction is expertly illustrated with photos and crisp diagrams. . . . This really is the best way to learn.""', 'Kevin Kelly, in', 'Cool Tools', '.The first edition of', 'Make: Electronics', 'established a new benchmark for introductory texts. This second edition enhances that learning experience. Using full color on every page, hundreds of photographs and diagrams convey concepts with unmatched clarity.Platt uses a hands on approach throughout. You learn by building your own simple circuits.You begin by blowing a fuse or burning out an LED to demonstrate voltage, amperage, and electrical resistance. As it says on the cover, ""Burn things out, mess things up that\'s how you learn!""The hands on approach continues with basic switching circuits. You can cut open the sealed case of a relay to see exactly what goes on inside.Unique 3D diagrams illustrate components as they are plugged into a solderless breadboard. A simple circuit reveals how a capacitor stores and releases electricity. While', 'Make: Electronics', 'minimizes the amount of theory that you need, it does show you how to figure out Ohm\'s Law and do the simple math to calculate the time constant of a capacitor.A buying guide shows basic tools ranging from pliers to a low cost multimeter. Components such as transistors and capacitors are shown in color photographs so that you will quickly recognize them.A simple ""finger test"" demonstrates how transistors switch or amplify current. The book then shows functional circuits that you can build to create light and sound, leading to a plan for a simple intrusion alarm.Platt includes three chapters explaining how to solder wires and build a permanent circuit. However, the skill of soldering is not essential for other projects in the book.You learn all about integrated circuit chips: how they work, what they do, how they are identified, and where you can buy them. Build your own oscillator and one shot circuits, and learn how to chain timer chips together.A simple circuit can test the speed of your reflexes. Other circuits include a combination lock for a computer, or a game in which players compete to be the first to press a button. There is a novel, simplified circuit to build electronic dice.', 'Make: Electronics', 'includes advice about setting up your work area, storing parts, and buying additional tools, if you decide to venture further into the field.The final section of the book explains inductance and the components that make use of it, such as loudspeakers and a simple AM radio. Finally, three chapters explain microcontrollers, with projects that can use an Arduino.A shopping guide will minimize your investment in parts for the projects. Alternatively, kits from independent vendors contain exactly the parts that you need.', 'Ideal for Beginners', 'This book assumes that you have no prior knowledge. It explains each concept in meticulous detail, and is friendly, patient, and fun. Positive reader feedback has been received from people ranging in age from 8 to 84. More than 200,000 copies have been sold. If you only buy one book about electronics, this should be the one.']","{""Publisher"": ""Make Community, LLC; 2nd edition (September 22, 2015)"", ""Language"": ""English"", ""Paperback"": ""352 pages"", ""ISBN 10"": ""9781680450262"", ""ISBN 13"": ""978-1680450262"", ""Reading age"": ""11 - 17 years"", ""Item Weight"": ""2.91 pounds"", ""Dimensions"": ""8 x 0.5 x 10 inches""}",Looked online for years for something like this.  It's the best I've seen.
Deadlocked 3 (Deadlocked Series),4.7,5.0,2014-08-21 01:04:23.000,2.99,"[""The Deadlocked series continues as Billy heads into the city in search of his mother. During his quest, he will meet a strident military figure that will alter his journey and two brothers that will become his closest allies. However, his trip will endanger the family he has only just met, and he might not be able to save them. Billy's journey into the city will reveal many of the secrets of this penultimate novella. No characters are safe from the terror that has engulfed the city, and as the motives of those in charge begin to be revealed, the fate of all mankind will be in question.""]","{""Publication date"": ""January 24, 2012"", ""Language"": ""English"", ""File size"": ""699 KB"", ""Text to Speech"": ""Enabled"", ""Screen Reader"": ""Supported"", ""Enhanced typesetting"": ""Enabled"", ""X Ray"": ""Not Enabled"", ""Word Wise"": ""Enabled"", ""Sticky notes"": ""On Kindle Scribe"", ""Print length"": ""138 pages""}",one of the best zombie series ever.
Miniature Schnauzer (Comprehensive Owner's Guide),4.5,5.0,2014-10-01 03:16:43.000,16.92,"['This Comprehensive Owner’s Guide to the Miniature Schnauzer serves as a complete introduction to one of the world’s most popular terrier breeds. Hailing from Germany, the Fatherland of all three schnauzer breeds, the Miniature Schnauzer has been a favorite in the United States since the mid 1920s when it was first accepted by the American Kennel Club. The book begins with a solid chapter on the breed’s history, tracing its origins in Europe, its development in America and the United Kingdom, illustrated with historical dogs and important paintings that depict the breed. The chapters on characteristics and the breed standard encapsulate all of the virtues of this robust and active dog, offering sound advice about which owners are best suited to the breed.New owners will welcome the well-prepared chapter on finding a breeder and selecting a health, sound puppy. Chapters on puppy-proofing the home and yard, purchasing the right supplies for the puppy as well as house-training, feeding, and grooming are illustrated with handsome Mini adults and puppies bursting with personality, intelligence, and mischief! In all, there are over 135 photographs in this compact, useful, and entertaining volume. The author’s advice on obedience training the Miniature Schnauzer, a breed that has its own ideas and can pose a challenge to novice owners, will help readers better mold and train their dogs into the most socialized, well-mannered Minis in the neighborhood. The extensive chapter on healthcare provides up-to-date detailed information on selecting a qualified veterinarian, vaccinations, parasites, infectious diseases, and more. Sidebars throughout the text offer helpful hints, covering topics as diverse as historical Mini kennels, toxic plants, first aid, crate training, carsickness, fussy eaters, and parasite control. Fully indexed.']","{""Publisher"": ""Kennel Club Books (September 1, 2003)"", ""Language"": ""English"", ""Hardcover"": ""158 pages"", ""ISBN 10"": ""1593782640"", ""ISBN 13"": ""978-1593782641"", ""Item Weight"": ""1.24 pounds"", ""Dimensions"": ""6.75 x 0.75 x 8.5 inches""}",Very informative book
Bitter Seeds,4.1,3.0,2010-06-07 22:06:20.000,34.96,"['It’s 1939. The Nazis have supermen, the British have demons, and one perfectly normal man gets caught in betweenRaybould Marsh is a British secret agent in the early days of the Second World War, haunted by something strange he saw on a mission during the Spanish Civil War: a German woman with wires going into her head who looked at him as if she knew him.When the Nazis start running missions with people who have unnatural abilities—a woman who can turn invisible, a man who can walk through walls, and the woman Marsh saw in Spain who can use her knowledge of the future to twist the present—Marsh is the man who has to face them. He rallies the secret warlocks of Britain to hold the impending invasion at bay. But magic always exacts a price. Eventually, the sacrifice necessary to defeat the enemy will be as terrible as outright loss would be.Alan Furst meets Alan Moore in the opening of an epic of supernatural alternate history, the tale of a twentieth century like ours and also profoundly different.']","{""Publisher"": ""Tor Books; First Edition (April 13, 2010)"", ""Language"": ""English"", ""Hardcover"": ""352 pages"", ""ISBN 10"": ""0765321505"", ""ISBN 13"": ""978-0765321503"", ""Item Weight"": ""1.2 pounds"", ""Dimensions"": ""6.4 x 1.28 x 9.56 inches""}","The story starts out pretty great.  I'd put it at the top of my imaginary list of the best first chapters I've read this year.  But from the second chapter out it lags.  I wanted to love this story.  I got so excited when I read about this book on a favorite fantasy blog.  I ran up to my husband with excited squeals of, well, excitement, 'there's a book coming out that has nazi super villains against British warlocks, yeahhh!'  He gave me a bored look and quoted a list of comic book storylines similar to this, but I didn't care (and kinda didn't believe him) because the plot sounded so inspired and fun to me.<br /><br />It isn't fun and all it inspired me to do was to reread The Lies of Locke Lamora and The Hobbit to minimize my disappointment.<br /><br />Don't get me wrong, this is as fabulous a story as you will ever read, but actually following the story is terribly dull.<br /><br />Let's start with the main characters;  Marsh and Will.<br /><br />Marsh, who is stereotypically stolid, brave and strong (also, a real hit with the ladies) has a romance with Olivia (which is skipped, of course).  Romance being a no no in stories about WWII and other action-y stuff.  I can accept that, but the long build up before Marsh actually does anything besides mention how mysterious things are, was boring.  I have a low tolerance for the big B and wading through dull meetings between, Will and Marsh.  Marsh and his contact at the War Office,  Marsh and the dude who gave him a ride, was as blah as it sounds.<br /><br />Now onto to Will.  Will is a peer of the realm, (for some bizarro reason I kept thinking of Ashley from Gone With the Wind, but that's just me, I'm sure he was more manly than Scarlett's forbidden love).  He's also pretty fly with the girls and has a family with a mysterious talent who he's had a falling out with for reasons that are hinted at until almost the middle of the book.<br /><br />The story shows signs of nonsensical delays as you get hints about warlocks, but nothing definitive about what they are, what they can do and why the hell they haven't offered to help before now.<br /><br />On the plus side, the super powered nazi kids are much better represented,  I didn't have to stop and think to figure out who was who when the story flipped over to their part.  I even felt bad for them, they had such an exploited and tortuous life.  Their part of the story was much more interesting and dare I say, exciting?<br /><br />Anyway, I guess you should read this book for yourself.  My complaints are more of a stylistic nature than a content problem.  I like a little more spice to my books and this just didn't do it for me."
The Miracle of Trees (Wooden Books),4.6,4.0,2016-12-10 17:02:28.000,14.99,"[""Internationally renowned Finnish tree expert Professor Olavi Huikari takes us on an unforgettable journey deep into the secrets of Earth's most majestic trees in this essential illustrated pocket guide."", ""What is a tree? Why are they so important to life on Earth? How do they eat, breathe, grow, communicate, and regenerate themselves? How many different kinds of trees are there, and where do they live? In this beautiful little book, illustrated with rare old engravings and specially commissioned drawings, internationally renowned Finnish tree expert Professor Olavi Huikari takes us on an unforgettable journey deep into the secrets of these most majestic of Earth's life forms.Wooden Books was founded in 1999 by designer John Martineau near Hay-on-Wye. The aim was to produce a beautiful series of recycled books based on the classical philosophies, arts and sciences. Using the Beatrix Potter formula of text facing picture pages, and old-styles fonts, along with hand-drawn illustrations and 19th century engravings, the books are designed not to date. Small but stuffed with information. Eco friendly and educational. Big ideas in a tiny space. There are over 1,000,000 Wooden Books now in print worldwide and growing.""]","{""Publisher"": ""Bloomsbury USA; 1st edition (October 16, 2012)"", ""Language"": ""English"", ""Hardcover"": ""64 pages"", ""ISBN 10"": ""9780802777898"", ""ISBN 13"": ""978-0802777898"", ""Item Weight"": ""6.9 ounces"", ""Dimensions"": ""5.8 x 0.45 x 6.9 inches""}","This is a beautiful book. My only disappointment (my fault for not looking more closely at the description) is that it is small -- just 6&#34; x 7&#34;.  The illustrations are wonderfully intricate but would have more visual impact if they were larger, say 8x10 or 12x14 inches.  I bought this as a gift.  Fortunately the receiver is a stamp collector and has good magnifiers!"
Japanese Knitting Stitch Bible: 260 Exquisite Patterns by Hitomi Shida,4.8,5.0,2020-02-20 20:37:12.242,14.99,"['In the', 'Japanese Knitting Stitch Bible', 'knitting guru Hitomi Shida shares some of her favorite needlework patterns.', ""Shida's strikingly original designs and variations on every imaginable classic stitch result in intricate patterns that form the basis for beautiful and unique knitted fashions. This is the perfect book for the experienced knitter who is looking for new stitches that yield spectacular results!"", 'This Japanese knitting book features a wide range of rewarding and intricate stitches including', ':', 'cables', 'cables', 'popcorn stitches', 'popcorn stitches', 'twisted stitches', 'twisted stitches', 'edgings', 'edgings', 'and many more…', 'and many more…', 'A set of detailed, step-by-step diagrams show you how to execute all the basic stitches. Instructions and diagrams for a series of small projects offer practice working with large patterns, lacy patterns, pattern arrangement and round yokes among other things.', 'The knitting projects include', ':', 'A classic hat made using large patterns', 'A classic hat made using large patterns', 'An elegant scarf in lacy patterns', 'An elegant scarf in lacy patterns', 'The ever-popular fingerless mittens', 'The ever-popular fingerless mittens', 'Thick socks that can be made using various patterns', 'Thick socks that can be made using various patterns', 'A feminine collar using round stitching', 'A feminine collar using round stitching', 'And much more!', 'And much more!', 'This Japanese stitch dictionary represents a whole new adventure for knitters and is sure to become a valued reference for experienced knitters.']","{""Publisher"": ""Tuttle Publishing (October 10, 2017)"", ""Language"": ""English"", ""Paperback"": ""160 pages"", ""ISBN 10"": ""4805314532"", ""ISBN 13"": ""978-4805314531"", ""Item Weight"": ""1.81 pounds"", ""Dimensions"": ""8.5 x 0.6 x 11.5 inches""}","I have Ann Budd's book, Knitters Handy Book of Patterns. In my fantasy world's mind, if I make a swatch, determine gauge, I could create my own, unique garment or accessory with the stitch Bible. How I'd get from my current level to that point would require dedication and practice. As one reviewer stated, these patterns are are best served when knitter uses fine yarn and small needles. As a typical, laterally improving US knitter, I generally go for fast, worsted, slightly difficult patterns. Patterns in Japanese far surpass that level, in general. There are some easier, but that wouldn't get me to point B. I'd print out a chart at a magnified state and color code it. This book makes this other new book by We are Knitters, look like a third grader's knitting manual. These patterns are, indeed, exquisite. What kind of virtouso, genius is Hitomi Shida? Wendy Barnard's book, Japanese Stitches Unraveled, is likely a good way to get started. Cross match for similar patterns, and make a hat. All books, mentioned above, are available here. Lastly, if a particular stitch seems impossible, don't forget you tube for a resource. To make a hat in the round, single out the basic pattern from a chart, only add one side of border design. Knit all knits. Purl all purls. Only pick designs with plain wrong side rows. Plan decreases before starting for continuity."
The Rockhound's Handbook,4.6,5.0,2019-07-17 00:17:58.834,15.95,"['Revised and expanded 2\\/E of this popular reference guide for rockhounds and field collectors of rocks, minerals and fossils. Includes expanded sections on basic geology and mineral formation; how to find and identify minerals in the field; collecting tools and techniques; finding gold and other heavy minerals; fossil formation and collecting fossils; the legal aspects of collecting; specimen preparation and display plus the basics of lapidary and jewelry making. Illustrated throughout with photos, diagrams and charts; features 16\\-page color insert of over 90 specimens; extensive glossary; lists of government agencies and museums and much more. An indispensable how\\-to book for beginners and a comprehensive reference guide for experienced collectors.']","{""Publisher"": ""Gem Guides Book Co; second edition (October 27, 2008)"", ""Language"": ""English"", ""Paperback"": ""320 pages"", ""ISBN 10"": ""1889786438"", ""ISBN 13"": ""978-1889786438"", ""Item Weight"": ""8.3 ounces"", ""Dimensions"": ""6 x 0.25 x 9.25 inches""}",Well written.
