image_url,parent_asin,title,main_category,details
https://m.media-amazon.com/images/I/71qnfc60uEL._AC_UL1300_.jpg,B07G854X4J,Sexyshine Women's Casual Fall Knit Long Sleeve Tassels Irregular Loose Cardigan Pullover Striped Sweater Poncho,AMAZON FASHION,"Description: Sexyshine Women's Casual Fall Knit Long Sleeve Tassels Irregular Loose Cardigan Pullover Striped Sweater Poncho Our size is Asian size, NOT US size. Detailed Size Info Please Check Above Left Image to Get the Fit Size. Pls Go 1-2 size up when ordering
Features: Cotton Blend Asian Size,Smaller than US Size.Please Check Our Size Chart in Left Image instead of Amazon Size. Material: Cotton Blend.Soft,Warm and Lightweight Speckled Fringe Cardigan Coat Sweater/Color Block:Long Sleeve,Open Front,Tassel,Jersey Knit,Irregular Hem,Colorful Striped,Loose Fit. Fashion one side fringe and button closure on one shoulder side are perfect for wrapping up on nights. Fashion Outwear Sweater Perfect For Fall Winter and Spring with Leggings,Jeans,High Heels and Boots
{""Is Discontinued By Manufacturer"": ""No"", ""Product Dimensions"": ""3.94 x 3.94 x 0.39 inches; 3.53 Ounces"", ""Department"": ""womens"", ""Date First Available"": ""August 7, 2018""}"
https://m.media-amazon.com/images/I/518JI5jtL8L._AC_UL1000_.jpg,B01IY48X8E,2 Pcs Oval Cabochon CAB Flatback Semi-precious Gemstone Ring Face 25x18mm (Zebra jasper),AMAZON FASHION,"Features: Importado
Details: {""Is Discontinued By Manufacturer"": ""No"", ""Date First Available"": ""July 23, 2016""}"
https://m.media-amazon.com/images/I/61FYGwTQmzL._AC_UL1200_.jpg,B07GNGFG41,XYD Women Chic Low Kitten Heels Ankle Boots Pointed Cap Toe Side Zip Up Dress Bootie Shoes Size 10 Gold,AMAZON FASHION,"Features: 
Details: {""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""11.3 x 8.8 x 4.1 inches; 1.65 Pounds"", ""Item model number"": ""XY802096309"", ""Date First Available"": ""February 4, 2019""}"
https://m.media-amazon.com/images/I/71AqYf+W5FL._AC_UL1500_.jpg,B09JWFFCF9,BUSCBEAR Women's Plus Size Push Up Bras Underwire Comfort Lace Bra with Back Support Large Breasts Black,AMAZON FASHION,"Features: 
Details: {""Product Dimensions"": ""23.62 x 15.74 x 9.84 inches; 4.16 Ounces"", ""Date First Available"": ""November 8, 2021""}"
https://m.media-amazon.com/images/I/51yfQG0XPYL._AC_UL1000_.jpg,B01CNSS60M,"Timberland CA1624 Mens Brooklyn Park Chukka Boots, Potting Soil, 7.5 W US",AMAZON FASHION,"Features: 
Details: {""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""13.9 x 7.7 x 5 inches; 2.45 Pounds"", ""Date First Available"": ""March 7, 2016""}"
https://m.media-amazon.com/images/I/617vbDo5YzL._AC_UL1200_.jpg,B089Q52C3Z,AEONSLOVE I Love You Necklace 100 Languages Projection 925 Sterling Silver Infinity Heart Pendant Love Necklaces Jewellery for Girlfriend Women Wife Girls Birthday Anniversary Romantic Gifts for Her,AMAZON FASHION,"Features: 
Details: {""Package Dimensions"": ""2.36 x 1.97 x 0.51 inches; 0.65 Ounces"", ""Item model number"": ""CYTYD022BJ"", ""Date First Available"": ""November 6, 2020""}"
https://m.media-amazon.com/images/I/71UTqa6BTKL._AC_UL1500_.jpg,B0735L4WTB,"Boys Girls High Top Light Up Shoes Kids Comfortable Fashion Sneakers With LED Lights Grow Up Sole Bottom, Gold",AMAZON FASHION,"Features: 
Details: {""Is Discontinued By Manufacturer"": ""No"", ""Date First Available"": ""July 7, 2017""}"
https://m.media-amazon.com/images/I/71BYVzCvjwL._AC_UL1500_.jpg,B075HCFCH9,Zeagoo Women's Fashion Soft Open Front Lightweight Cotton Long Sweater Cardigan Navy Blue XXL,AMAZON FASHION,"Features: 60% rayon
Details: {""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""14.21 x 9.65 x 1.61 inches; 15.03 Ounces"", ""Item model number"": ""ZTH018361_NB_XXL"", ""Date First Available"": ""October 30, 2017""}"
https://m.media-amazon.com/images/I/615u-+M5hYL._AC_UL1500_.jpg,B075L533CQ,IVNIS Women's Long Mother of Bride Dress Scoop Neck Formal Bridesmaids Dresses Beaded Wedding Dress Black,AMAZON FASHION,"Features: 100% Polyester Zipper closure Hand Wash Only
Details: {""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""13.5 x 12.28 x 1.65 inches; 12.87 Ounces"", ""Item model number"": ""RS90025-black m"", ""Date First Available"": ""October 27, 2017""}"
https://m.media-amazon.com/images/I/71vTTDGMmNL._AC_UL1500_.jpg,B01AUYK33Y,"Stainless Steel Bracelet Grooved Cuff Bangle for Medium & Large Wrists, Gold Tone",AMAZON FASHION,"Features: 
Details: {""Package Dimensions"": ""4.9 x 3.5 x 0.7 inches; 0.8 Ounces"", ""Date First Available"": ""November 3, 2016""}"
https://m.media-amazon.com/images/I/712UqrIjW2L._AC_UL1500_.jpg,B074C8GVHJ,ACEVOG Women Floral Printed Button Down V Neck Cap Sleeve Calf Length Summer Flare Midi Shirt Dress,AMAZON FASHION,"Features: Button closure
Details: {""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""12.52 x 10.79 x 0.98 inches; 11.22 Ounces"", ""Item model number"": ""AVH012091_NB_XL"", ""Date First Available"": ""October 27, 2017""}"
https://m.media-amazon.com/images/I/91TdPXlc3qL._AC_UL1500_.jpg,B01JYLD372,"Chichitop Elegant Rhinestones Hard Clutch Pearl Evening Bag with Zip Compartments,Silver",AMAZON FASHION,"Features: 
Details: {""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""8.4 x 6.6 x 3.1 inches; 1.3 Pounds"", ""Date First Available"": ""August 8, 2016""}"
https://m.media-amazon.com/images/I/51cZANlq9OL._AC_UL1100_.jpg,B07NKSSM2M,YIBOCK Women's Summer Short Sleeve V Neck Button Ruffle Swing Mini Dress Black,AMAZON FASHION,"Features: Button closure
Details: {""Package Dimensions"": ""11.7 x 9.3 x 1.8 inches; 8.96 Ounces"", ""Item model number"": ""YIDress03-Black-L"", ""Date First Available"": ""March 29, 2019""}"
https://m.media-amazon.com/images/I/71mBPtgPapL._AC_UL1500_.jpg,B077JWX1MX,ELEOSL Women Ladies Sleeveless Fit and Flare Rhinestone Swing Dresses Blue_S,AMAZON FASHION,"Features: Zipper closure
Details: {""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""15.16 x 11.61 x 2.17 inches; 1.39 Pounds"", ""Item model number"": ""ELH022902_DBL_S"", ""Date First Available"": ""December 20, 2017""}"
https://m.media-amazon.com/images/I/61Hjxw+txLL._AC_UL1000_.jpg,B07SZ943WD,Cadtealir Highlight Stainless steel metal tab lock bucle inlaid with 18k golden chip with full grain nappa leather strap car key chain lanyard clips ring for nissan for men woman accessories,AMAZON FASHION,"Features: 
Details: {""Package Dimensions"": ""4 x 3.9 x 1.6 inches; 3.99 Ounces"", ""Date First Available"": ""June 25, 2019""}"
https://m.media-amazon.com/images/I/81HGtzXuQ-L._AC_UL1500_.jpg,B072LW22Q2,"Memory baby Women's Strappy Banded Printed Tankini Top with Triangle Briefs Swimsuit(Pink,Small)",AMAZON FASHION,"Features: Importado
Details: {""Is Discontinued By Manufacturer"": ""No"", ""Product Dimensions"": ""7.5 x 5.9 x 0.6 inches; 5.61 Ounces"", ""Item model number"": ""ZTFY0041_P_S"", ""Date First Available"": ""June 5, 2017""}"
https://m.media-amazon.com/images/I/617Gjxkj1qL._AC_UL1440_.jpg,B01N3JJUBT,Marc By Marc Jacobs Core Pretty Medium Tate Shoulder Bag (Amethyst),AMAZON FASHION,"Features: 
Details: {""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""14.02 x 12.2 x 3.62 inches; 16 Ounces"", ""Department"": ""womens"", ""Date First Available"": ""November 24, 2016""}"
https://m.media-amazon.com/images/I/61y7VD-8x5L._AC_UL1500_.jpg,B07XX4DH3F,"WOCCI Silicone Watch Band 22mm, Soft Rubber Replacement Straps with Quick Release (Purple with Black Buckle)",AMAZON FASHION,"Features: 
Details: {""Package Dimensions"": ""6.75 x 2.95 x 1.4 inches; 0.7 Ounces"", ""Item model number"": ""01GJK22S14ZK4"", ""Date First Available"": ""October 21, 2019""}"
https://m.media-amazon.com/images/I/61xlthUZ74L._AC_UL1112_.jpg,B07QHRH243,JXG Women Classic Linen Casual African Dashiki Print Baggy Wide Leg Pants Purple US 3XL,AMAZON FASHION,"Features: 
Details: {""Item Weight"": ""7.04 Ounces"", ""Date First Available"": ""May 16, 2019""}"
https://m.media-amazon.com/images/I/71fVwlmb5OL._AC_UL1500_.jpg,B01GK1C79O,"ACEVOG Women's Retro Floral Lace Cap Sleeve Vintage Swing Bridesmaid Dress, Pink, Small",AMAZON FASHION,"Features: Lace Pull On closure Hand Wash Only
Details: {""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""10.2 x 5.7 x 2.4 inches; 12.8 Ounces"", ""Item model number"": ""AV003803_P_S"", ""Date First Available"": ""August 17, 2016""}"
https://m.media-amazon.com/images/I/71golgqa78L._AC_UL1440_.jpg,B009E2O6KA,Result Core Men's Soft Shell II Gilet Red 3XL,AMAZON FASHION,"Features: Polyester,Microfleece,Elastane
Details: {""Is Discontinued By Manufacturer"": ""No"", ""Item model number"": ""RS214 RED 3XL"", ""Date First Available"": ""February 2, 2017""}"
https://m.media-amazon.com/images/I/717I14ld2LL._AC_UL1500_.jpg,B0B8M6KG1Q,"Halloween Before Christmas Watch Band Compatible with Apple Watch Bands 38mm 40mm 41mm for Women Men , Xmas Holiday Valentine Couple Adjustable Soft Silicone Strap Replacement for iWatch Series 7 6 5 4 3 2 1",AMAZON FASHION,"Features: Buckle closure
Details: {""Package Dimensions"": ""7.72 x 5.79 x 0.31 inches; 0.63 Ounces"", ""Date First Available"": ""August 7, 2022""}"
https://m.media-amazon.com/images/I/61vFKI9q18L._AC_UL1300_.jpg,B07G58XFB7,VOGEM Womens Pearl Clip Earrings 18K Platinum Plated Crystal with Grey Silver Dangle Pearls Evening Prom Jewelry,AMAZON FASHION,"Features: 
Details: {""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""3.5 x 3 x 0.9 inches; 0.81 Ounces"", ""Item model number"": ""TCE1082"", ""Date First Available"": ""October 31, 2018""}"
https://m.media-amazon.com/images/I/51+Wgp4qxCL._AC_UL1001_.jpg,B074BZTXF2,Wood and Resin Pendant Necklace Handmade Blue Rectangle Necklaces,AMAZON FASHION,"Features: Importado
Details: {""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""4.61 x 3.39 x 0.39 inches; 0.64 Ounces"", ""Item model number"": ""UK_B074BZTXF2"", ""Date First Available"": ""December 23, 2017""}"
https://m.media-amazon.com/images/I/71T-J0BbC0L._AC_UL1200_.jpg,B01GNVW8MC,Hugo Boss Mens Onyx Analog Casual Quartz Watch (Imported) 1513366,AMAZON FASHION,"Description: Stainless steel case measuring 1.7 in (44 mm) Leather croc-embossed strap Silver-tone detail at dial Logo detail on dial 3-eye quartz movement Date display Water resistant: 5 ATM (165 feet).
Features: 
{""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""4.8 x 4.7 x 3.6 inches; 13.6 Ounces"", ""Department"": ""Mens"", ""Batteries"": ""1 Product Specific batteries required. (included)"", ""Date First Available"": ""June 20, 2016"", ""Manufacturer"": ""Hugo Boss""}"
https://m.media-amazon.com/images/I/715Kicl+faL._AC_UL1500_.jpg,B09287TRXJ,SheIn Women's Crisscross Halter Cami Crop Top Sleeveless Strappy Solid Camisole Camel X-Small,AMAZON FASHION,"Features: 
Details: {""Product Dimensions"": ""14 x 10.5 x 0.5 inches; 1.98 Ounces"", ""Item model number"": ""06-swvest07210308229-XS"", ""Date First Available"": ""May 6, 2021""}"
https://m.media-amazon.com/images/I/612Ol62HvgL._AC_UL1010_.jpg,B073R7BXXT,Silvershake Natural Moonstone White Gold Plated 925 Sterling Silver Ribbon Ring Size 11,AMAZON FASHION,"Features: 
Details: {""Is Discontinued By Manufacturer"": ""No"", ""Item model number"": ""RN0094819-11-SilverShake"", ""Date First Available"": ""July 5, 2018""}"
https://m.media-amazon.com/images/I/813uJR6Tx4L._AC_UL1500_.jpg,B01M1BFCCP,"HOYISOX Diamond Print 20-30 mmHg Running and Sports Compression Socks for Men & Women, Recovery Fast (X-Large, Purple diamond)",AMAZON FASHION,"Features: 
Details: {""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""8.1 x 4.5 x 1.6 inches; 3.52 Ounces"", ""Date First Available"": ""March 17, 2018""}"
https://m.media-amazon.com/images/I/81QQ-YdfDYL._AC_UL1500_.jpg,B08K3Y5XD7,Teach Love Inspire Reuse Cotton Women Man Gifts Fashion Face Mask Comfortable Novelty Print Design Washable Happy Teacher Day for School Outdoor (5PC + 5Filter),AMAZON FASHION,"Features: 
Details: {""Date First Available"": ""September 25, 2020""}"
https://m.media-amazon.com/images/I/41MrDPTX3rL._AC_UL1001_.jpg,B0711VZG7W,Women 2pc Gold belts Silver Skinny Belt Elastic Chain Wedding Belt Mirror Metal Waistband,AMAZON FASHION,"Features: 
Details: {""Package Dimensions"": ""17.01 x 2.99 x 1.5 inches; 6.38 Ounces"", ""Item model number"": ""AD0113C"", ""Date First Available"": ""July 6, 2018""}"
https://m.media-amazon.com/images/I/91vzo+sHMtL._AC_UL1500_.jpg,B00ZHT84KC,Elviros Mens Eco-friendly Handmade Plaid Cashmere Wool Slim Tie 2.4'' ( 6cm ) Tartan B,AMAZON FASHION,"Features: 
Details: {""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""6.4 x 3.7 x 1.5 inches; 3.2 Ounces"", ""Item model number"": ""19031B"", ""Date First Available"": ""March 10, 2017""}"
https://m.media-amazon.com/images/I/61LqoqzuK4L._AC_UL1500_.jpg,B08F7DNKB2,Tipsy Elves’ Women’s Daredevil Costume - Red White and Blue Stunt Performer Halloween Jumpsuit,AMAZON FASHION,"Features: 100% Polyester Imported Zipper closure Hand Wash Only Looking for a costume they’ll remember? Knock their socks off before you’ve even started your engines. Make an entrance this Halloween with the Tipsy Elves Women’s Daredevil costume. Motorbikes and rings of fire are not included, but you will get a full suit that helps you stand out from the rest of the crowd. Tipsy Elves’ Daredevil Costume for Women jumpsuit comes with classic patriotic stars and stripes, neatly brought together with a red and blue belt. To really complete that daredevil look, you’ll find a red cape attached. Turn up the adjustable collar, swirl and make your exit – you’ve got a show to do. Hop right in and out of them with one convenient zipper from your collar down to your waist. Whether you’re going for a dangerous Halloween look or becoming your kids’ favorite superhero, you’ll find it all in the Tipsy Elves Women’s Daredevil costume. Just don’t look down! Click the logo at the top of the page to see the entire spooky Tipsy Elves Halloween collection and beyond, check out halloween costumes for the everyone in your family, cute costume dresses, bodysuits and leggings. Keep the party tipsy all year long with Holiday gear for all of your favorite days, from Halloween to the Holidays and beyond, inside or outside, Tipsy Elves will make sure you’re looking great for all of it! Please note the aviators and footwear as pictured are not included. Material: 100% polyester Care: Machine wash cold, tumble dry low or hang dry to reduce shrinkage. dry cleaning is also acceptable.
Details: {""Package Dimensions"": ""12 x 10 x 1 inches; 14.4 Ounces"", ""Department"": ""Women"", ""Date First Available"": ""August 3, 2020"", ""Manufacturer"": ""Tipsy Elves""}"
https://m.media-amazon.com/images/I/51rWzJX+o9L._AC_UL1051_.jpg,B008L1J7YU,All American Rejects Bo Peep Juniors T-Shirt-large,AMAZON FASHION,"Features: 
Details: {""Package Dimensions"": ""10.9 x 8 x 0.9 inches; 0.8 Ounces"", ""Item model number"": ""AAR1003-L"", ""Department"": ""womens"", ""Date First Available"": ""July 13, 2012""}"
https://m.media-amazon.com/images/I/51CypyBBgLL._AC_UL1000_.jpg,B083Q722XR,Ring Punk Goth Metal Spike Studded Black Leather Woman Collar Necklace Studded Chokers Decorations,AMAZON FASHION,"Features: 
Details: {""Package Dimensions"": ""12 x 5 x 0.6 inches; 3.99 Ounces"", ""Date First Available"": ""January 23, 2020""}"
https://m.media-amazon.com/images/I/618FeUkdjgL._AC_UL1500_.jpg,B01L0FA6BQ,"14 Gauge(1.6mm) Stainless Steel Straight Piercing Barbell w/Internally Threaded Ball Ends (14G 9/16"")",AMAZON FASHION,"Features: Ball closure
Details: {""Package Dimensions"": ""4.65 x 1.3 x 1 inches; 0.16 Ounces"", ""Item model number"": ""Does Not Apply"", ""Date First Available"": ""November 3, 2017""}"
https://m.media-amazon.com/images/I/61vxkQ6CYOL._AC_UL1024_.jpg,B01LT44OTI,Strap Compatible for Watch Series SE/7/6/5/4/3/2/1 41mm/38mm/40mm - ENDIY Designer Leather Fashionable Band Replacement for Color Fluid,AMAZON FASHION,"Description: High quality leather, high-quality printing, unique designed pattern just for you  Top grade soft leather and fine workmanship provide you comfortable feeling.  Professional quick release design, easy to install and remove. ENDIY focuses on making watch bands. We aim to providing unique-design watch band to add fun to your life. Choose ENDIY since you deserve the best!
Features: Fit perfectly Compatible for Apple Watch(For Iwatch) 38mm of Series 1/2/3,40mm of series 4/5/6/SE and 41mm of series 7.(Metal adapters are included and intalled with the straps in the package). High quality leather, high-quality printing, unique designed pattern just for you. Top grade soft leather and fine workmanship provide you comfortable feeling. Professional quick release design, easy to install and remove. ENDIY focuses on making watch bands. We aim to providing unique-design watch band to add fun to your life. Choose ENDIY since you deserve the best!
{""Package Dimensions"": ""8.66 x 2.01 x 0.79 inches; 2.08 Ounces"", ""Date First Available"": ""September 8, 2016""}"
https://m.media-amazon.com/images/I/61YIIS4AJ4L._AC_UL1500_.jpg,B07GZMQDM9,Claire's Girl's Mermaid Face Gems,AMAZON FASHION,"Features: 
Details: {""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""6.8 x 6 x 0.3 inches; 0.63 Ounces"", ""Item model number"": ""14883"", ""Date First Available"": ""September 11, 2018"", ""Manufacturer"": ""Claire's""}"
https://m.media-amazon.com/images/I/61x-Qyh7OaL._AC_UL1500_.jpg,B01MSIEAE8,"Flux Polarized Sports Sunglasses with Anti-Slip Function and Light Frame - for Men and Women when Driving, Running, Baseball, Golf, Casual Sports and Activities: PT003",AMAZON FASHION,"Features: 
Details: {""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""6 x 3.5 x 1 inches; 8.8 Ounces"", ""Item model number"": ""Flux PT003"", ""Date First Available"": ""June 11, 2017""}"
https://m.media-amazon.com/images/I/615aV141gQL._AC_UL1000_.jpg,B07SMN5Z79,Halloween Mask Spider Man Cosplay Costumes Lycra Mask Superhero Lenses (Black),AMAZON FASHION,"Features: 
Details: {""Package Dimensions"": ""7.87 x 5.51 x 1.18 inches; 2.89 Ounces"", ""Date First Available"": ""June 17, 2019""}"
https://m.media-amazon.com/images/I/61c7OEPz9+L._AC_UL1500_.jpg,B08JTZ598Q,Biucly Women's Casual Tie Dye Striped Hoodies Sweatshirts Oversized Long Sleeve Drawstring Fall Winter Clothes Hooded Pullover Tops Hoodie Sweatshirt For Teen Girls Women Green Large,AMAZON FASHION,"Features: 
Details: {""Package Dimensions"": ""13.35 x 11.06 x 2.2 inches; 1.01 Pounds"", ""Item model number"": ""BY5W2532855-9-L-MFN-T01"", ""Date First Available"": ""October 3, 2020""}"
https://m.media-amazon.com/images/I/71u95YQjN8L._AC_UL1500_.jpg,B072VJZ3YX,MIRITY Women Racerback Sports Bras - Medium Impact Workout Gym Activewear Bra Color Black Grey Size 2XL,AMAZON FASHION,"Features: 
Details: {""Is Discontinued By Manufacturer"": ""No"", ""Product Dimensions"": ""8.63 x 6.3 x 0.34 inches; 1.92 Ounces"", ""Item model number"": ""Sport Bra-006-Black+Grey-2XL"", ""Date First Available"": ""July 17, 2017""}"
