Product Title,average_rating,rating,timestamp,price,features,details,review
"CellEver Clear Full Body Case for iPhone 11, Heavy Duty Protection with Anti-Slip TPU Bumper and [2 Tempered 9H Glass Screen Protectors] Shockproof Transparent Phone Cover 6.1 Inch (Yellow)",4.4,5.0,2020-10-31 15:53:51.684,15.99,"['FRONT AND REAR PROTECTION: Designed and tested to protect your iPhone 11 6.1 inch and withstand shocks and drops up to 6 feet. The front bumper provides a 1.25mm lip to protect your iPhone 11 screen and the raised clear backplate with a maximum height of 1.23mm protects the back and camera of your iPhone 11', ""SCREEN-LESS DESIGN: Comes with 2 tempered 9H glass screen protectors that allow for a crystal-clear display and provide an additional layer of protection to your phone's screen, while the screen-less design ensures full functionality and easy installation of the screen protectors"", 'EXTRA GRIP: TPU material features an anti-slip pattern on both sides of the iPhone 11 case, providing a comfortable and secure grip', 'WIRELESS CHARGING SUPPORTED: Allows you to charge directly on any Qi wireless charging device without repeatedly removing the case', ""CELLEVER WARRANTY: You can enjoy worry-free shopping with CellEver. As soon as you order your case today, you're backed by our 12 month satisfaction guarantee - if you're not satisfied, contact us and we will make things right. So order now!""]","{""Product Dimensions"": ""6.29 x 3.33 x 0.52 inches"", ""Item Weight"": ""0.64 ounces"", ""Item model number"": ""KZ-01"", ""Best Sellers Rank"": {""Cell Phones & Accessories"": 5398, ""Cell Phone Basic Cases"": 1763}, ""Is Discontinued By Manufacturer"": ""Yes"", ""Special features"": ""Heavy Duty Protection, Glass Screen Protectors Included, Anti-Slip, Screen & Camera Protection, Supports Wireless Charging"", ""Other display features"": ""Wireless"", ""Form Factor"": ""Full Body"", ""Color"": ""Yellow"", ""Whats in the box"": ""1x Microfiber Cleaning Cloth, 1x Dust Removal Film, 2x Premium Tempered Glass Screen Protectors, 1x Alcohol Wipe, 1x Installation Guide, 1x Cellever Clear Full Body Heavy Duty Case for iPhone 11"", ""Manufacturer"": ""CellEver"", ""Date First Available"": ""August 5, 2019"", ""Brand"": ""CellEver"", ""Compatible Phone Models"": ""iPhone 11"", ""Material"": ""TPU, Glass Screen Protectors""}",Great design. Great fit. Color is nice.
ITART Plastic Flexible Long Arms Gooseneck Clip Clamp Stand Universal Cell Phone Holder - Black,3.4,2.0,2017-01-14 18:26:46.000,10.99,"['HANDS-FREE. With this long arm lazy bracket, your hands are FREE to do anything while watching movies & enjoying music & playing phone games in bedroom, Kitchen, gym, office, exhibition or any other places.', 'SECURELY AND EASY TO INSTALL. The four claws with anti-slip foam holds your device securely. The flexible lazy mount bracket stand can bend to any sharp you need. NO tools required to install. Please find the install tips in the Product Description.', 'STURDY AND EASY MOUNTED. The hard metal stand can clamp down on any surface up to 1.5” thick. Perfect to attach to your bed, chairs, tables, desks and the inside of your car as long as you can find a sturdy foundation.', 'UNIVERSAL CELL PHONE HOLDER. This Gooseneck Cell Phone Holder compatible with iPhone 13, 13 mini, 12, 12 mini, 11, X, 8, 7, GPS, PDA, Samsung galaxy, HTC, LG, blackberry. The cell phone mount suit any smartphone or device up to 3.5” wide.', 'SIZE: 2.5ft in total height; 2ft length of the bendable arm. Made of heavy duty metal, quality plastic, and anti-slip farm.']","{""Product Dimensions"": ""5 x 4 x 3 inches"", ""Item Weight"": ""4.8 ounces"", ""Item model number"": ""CPHB"", ""Best Sellers Rank"": {""Cell Phones & Accessories"": 5206, ""Cell Phone Automobile Cradles"": 252}, ""Is Discontinued By Manufacturer"": ""No"", ""Special features"": ""Arm,Flexible,Gooseneck"", ""Other display features"": ""Wireless"", ""Color"": ""Black"", ""Manufacturer"": ""ITART"", ""Country of Origin"": ""China"", ""Date First Available"": ""July 1, 2016"", ""Brand"": ""ITART"", ""Compatible Devices"": ""Smartphones"", ""Compatible Phone Models"": ""Samsung galaxy, HTC, Nokia, LG, blackberry, iPhone 10, 12, 13, X, 8, 7, 6, 6S, 6 plus, 5, 4s,, 3gs, iPod, GPS, PDASamsung galaxy, HTC, Nokia, LG, blackberry, iPhone 10, 12, 13, X, 8, 7, 6, 6S, 6 plus, 5, 4s,, 3gs, iPod, GPS, PDA  See more"", ""Mounting Type"": ""Phone Mount,Clamp Mount""}","I had high hopes for this holder, but the clip is not sturdy enough to balance the weight of a phone. It's pretty much useless... I'm probably going to return it."
"Sport Band Compatible with Apple Watch Bands 38mm 40mm 41mm 42mm 44mm 45mm for Women Men,Floral Silicone Printed Fadeless Pattern Strap Band for iWatch Series 3, Series 5,Series 6,Series 4,Series 7",4.6,5.0,2021-02-08 01:00:18.309,7.98,"['Buckle closure', '✅Compatible Models:AMSKY floral bands Compatible for Apple watch 38mm/40mm/41mm/42mm/44mm/45mm width;Apple watch series 7 series 6 ,series 5 ,series 4 , series 3 ,series 2 , Apple watch SE.Note: Just sport band, No watch included', '✅Available Size:38/40/41mm S/M:Suitable for 5.1 ""-7.1"" (130mm-180mm) wrist; 38/40/41mm M /L:Suitable for 150mm to 200mm (5.9 ""-7.9"") wrist; 42/44/45mm S/M: Suitable for 140 mm - 190 mm (5.5 ""-7.5"") wrist; 42/44/45mm M/L: Suitable for 160mm to 210mm (6.3 ""-8.3"") wrist.please measure your wrist or ask our customer service before your order this band.', '✅New Design: Thoes iWatch bands for women made of the premium silicone material,with the advanced printing craft,specializing in the issues of fading and peeling off. flexible,Sweat & water resistant and durable,the apple watch band lugs on both sides, locking onto Apple watch precisely and securely, easy to installand remove.', '✅Multiple Beautiful Pattern Print:Have various fashinable and beautiful pattern,decorate your apple watch and your mood,suitable for many occasions and best gift for women, girls and frinds.Give your apple watch a lovely complement and change the look of your watch just by swapping out straps.', '✅24h Customer Service: Thank you so much for choosing AMSKY watch band! Any problems about our floral iwatch bands, please feel free to contact us. Customer’s happy shopping experience is the most important for us.']","{""Date First Available"": ""August 24, 2022"", ""Manufacturer"": ""AMSKY""}",Granddaughter loved it and it looks like it’s going to be very strong as far as not coming unlatched
New Tardis Doctor Who Starry Night Pattern Slim Wallet Card Flip Stand Leather Pouch Case with White watercolor Tardis Style Hard Cover For Samsung Galaxy S5,4.1,5.0,2015-07-07 00:11:00.000,,[],"{""Product Dimensions"": ""11.5 x 1.1 x 5.8 inches"", ""Item Weight"": ""0.353 ounces"", ""Is Discontinued By Manufacturer"": ""Yes"", ""Special features"": ""Card Slot"", ""Other display features"": ""Wireless"", ""Form Factor"": ""Flip"", ""Color"": ""White"", ""Whats in the box"": ""Wallet"", ""Manufacturer"": ""TPACC"", ""Date First Available"": ""April 17, 2015"", ""Compatible Phone Models"": ""Samsung Galaxy S5"", ""Material"": ""Leather"", ""Pattern"": ""Starry""}",Artwork is spot on! Sturdy. Love being able to put cards in one to avoid carrying a purse if I don't want to. Also the other case is a bonus when I want something slimmer. I will be using both.
SAMSUNG Galaxy A52 | A525F | 128GB 6GB RAM | Factory Unlocked (GSM ONLY | Not Compatible with Verizon/Sprint/Boost) | International Model (Awesome Purple),4.3,5.0,2022-05-29 14:17:45.526,199.99,"['4G Bands: 1, 2, 3, 4, 5, 7, 8, 12, 17, 20, 26, 28, 32, 38, 40, 41, 66', 'Cameras: 64 MP, f/1.8, 26mm (wide), 1/1.7X"", 0.8µm, PDAF, OIS | 12 MP, f/2.2, 123˚ (ultrawide), 1.12µm | 5 MP, f/2.4, (macro) | 5 MP, f/2.4, (depth)', 'Display: Super AMOLED, 90Hz, 800 nits (HBM) | 6.5 inches, 101.0 cm2 (~84.1% screen-to-body ratio) | 1080 x 2400 pixels, 20:9 ratio (~407 ppi density) | Corning Gorilla Glass 3', 'Performance: Qualcomm SM7125 Snapdragon 720G (8 nm) | Octa-core (2x2.3 GHz Kryo 465 Gold & 6x1.8 GHz Kryo 465 Silver) | Adreno 618', 'Battery: Li-Po 4500 mAh, non-removable | Fast charging 25W, 50% in 30 min', 'Factory Unlocked Smartphones are compatible with Most GSM carriers. This phone is not compatible with CDMA carriers like Verizon, Sprint, or Boost']","{""Package Dimensions"": ""7.68 x 4.76 x 2.09 inches"", ""Item Weight"": ""14.5 ounces"", ""Batteries"": ""1 Lithium Ion batteries required. (included)"", ""RAM"": ""6 GB"", ""Wireless communication technologies"": ""Cellular"", ""Connectivity technologies"": ""Wi-Fi"", ""Display technology"": ""AMOLED"", ""Other display features"": ""Wireless"", ""Other camera features"": ""Front"", ""Form Factor"": ""Slate"", ""Color"": ""Awesome Purple"", ""Whats in the box"": ""Adapter"", ""Manufacturer"": ""Samsung"", ""Date First Available"": ""June 30, 2021"", ""Brand"": ""SAMSUNG"", ""Model Name"": ""Samsung A52"", ""Wireless Carrier"": ""Unlocked for All Carriers"", ""Cellular Technology"": ""4G"", ""Memory Storage Capacity"": ""128 GB"", ""Connectivity Technology"": ""Wi-Fi"", ""Screen Size"": ""6.5 Inches"", ""Wireless network technology"": ""GSM""}",Bought this for my brother who has Cricket wireless service on recent reviews it said compatible but that wasn’t the case it worked for a few hours then the service was suspended was very confused being that same phone was $450 in the cricket store but saved over $100 buying it here they mentioned it was because of the double slim card slots but his current phone has 2 also so that made no sense then they said because it had 2 IMEI’s so now he is currently stuck with his old phone until further notice
"NANW 4-Pack Screen Protector Case Compatible with Fitbit Sense/Versa 3, Soft TPU Plated Bumper Full Cover Protective Cases for Sense Smartwatch [Scratch-Proof] (Black/Charcoal/Silver/Rosegold)",4.4,5.0,2021-03-21 01:36:43.111,9.99,"[""Perfect protective case with screen protector created for 2020 newly Sense & Versa 3 ONLY (Not for Versa 2, Versa,Versa Lite Edition and Versa Special Edition), , fits from weekends to workouts, that's ready for anything."", '360 degree full protection, keep your watch away from scratches. 99% high transparency, provides a better viewing experience.', ""NANW screen protector case for Versa 3 is easy to install and take off, you don’t need to remove versa 3 bands when installing the case, and also don't need to take off the sense cover while charging."", ""The versa 3 case cover made from high quality TPU skin-friendly material and it is protected on all sides. Precise hole cutouts make it easy access to all buttons. Doesn't fall off when working out or yard working. And please use a cloth to keep it dry if water, sweat or moisture gets underneath it."", 'NANW came with 4 pack sense screen protector cases. Multi-color case covers for you to choice. NOTE: Please use a dry cloth to clean if water, sweat, moisture gets underneath the case as this may affect touch responsiveness.']","{""Package Dimensions"": ""6.97 x 4.57 x 0.55 inches"", ""Item Weight"": ""0.634 ounces"", ""Best Sellers Rank"": {""Cell Phones & Accessories"": 1951, ""Smartwatch Screen Protectors"": 57}, ""Special features"": ""Shatter_Resistant"", ""Human Interface Input"": ""Buttons"", ""Form Factor"": ""Case"", ""Color"": ""Black/Charcoal/Silver/RoseGold"", ""Manufacturer"": ""NANW"", ""Date First Available"": ""August 18, 2020"", ""Brand"": ""NANW"", ""Compatible Devices"": ""Smartwatches"", ""Shell Type"": ""Soft""}","Easy to attach to Fitbit Sense, and still use (almost) all functions."
"Carbon Fiber Pattern Slim Case Compatible with Samsung Galaxy S20, Shockproof 10ft. Drop Tested, Wireless Charging Compatible - Black",4.5,5.0,2019-12-28 19:14:17.760,9.99,"['COMPATIBILITY – Shockproof phone case for Galaxy S20, Compatible with MagSafe chargers.', 'ELEGANT & STYLISH – Luxury design with a carbon fiber finish and smooth to the touch, this case truly stands out, bestowing confidence and aesthetic taste on their user.', 'ARMOR LEVEL SHOCK-PROOF – This carbon case has shock-proof corners for drop-proof protection, specifically designed to protect your phone.', 'CAMERA & SCREEN PROTECTION – While the 0.3mm raised lip protects your camera, the 1.5mm raised lip relieves impact and protects your iPhone screen against drops, cracks and surface scratches.', 'MADE to FIT: Our case fits perfectly around your phone, leaving space for buttons and protecting against dust.']","{""Package Dimensions"": ""7 x 3.7 x 0.6 inches"", ""Item Weight"": ""2.29 ounces"", ""Item model number"": ""Carbon_S20_Black"", ""Best Sellers Rank"": {""Cell Phones & Accessories"": 23496, ""Cell Phone Basic Cases"": 9401}, ""Special features"": ""Heavy Duty Protection, Flexible, Anti-Fingerprint, Scratch Resistant, Wireless Charging Compatible"", ""Other display features"": ""Wireless"", ""Form Factor"": ""Basic Case"", ""Color"": ""Black S20"", ""Whats in the box"": ""Shockproof Premium Carbon Case for Galaxy S20"", ""Manufacturer"": ""Kitoo"", ""Date First Available"": ""December 10, 2021"", ""Brand"": ""Kitoo"", ""Compatible Phone Models"": ""Samsung Galaxy S20"", ""Material"": ""Rubber""}","Bought as a socking stuffer gift. Seems to work great, havent heard any complaints about it."
Spigen Rugged Armor Designed for Apple iPhone 8 Case (2017) / Designed for iPhone 7 Case (2016) - Black,4.7,1.0,2019-11-02 22:08:22.570,10.99,"['New look features a glossy, carbon fiber texture for a premium look and has an opening to show Apple’s original logo', 'Exact fit ensures protection all around', 'Flexible TPU layer that is fingerprint-resistant', 'Mil-Grade protection with Air Cushion Technology for shock-absorption', 'iPhone 8 Case / iPhone 7 Case Compatible with Apple iPhone 8 (2017) / iPhone 7 (2016)']","{""Product Dimensions"": ""5.62 x 2.81 x 0.42 inches"", ""Item Weight"": ""1 ounces"", ""Item model number"": ""042CS20441"", ""Best Sellers Rank"": {""Cell Phones & Accessories"": 47644, ""Cell Phone Basic Cases"": 20367}, ""Is Discontinued By Manufacturer"": ""No"", ""Special features"": ""Shock-Absorbent"", ""Other display features"": ""Wireless"", ""Form Factor"": ""Basic Case"", ""Color"": ""Black"", ""Whats in the box"": ""Case"", ""Department"": ""Cases, Holsters & Clips"", ""Manufacturer"": ""Spigen"", ""Country of Origin"": ""Korea, Republic of"", ""Date First Available"": ""June 3, 2016"", ""Brand"": ""Spigen"", ""Compatible Phone Models"": ""iPhone 8, iPhone 7"", ""Material"": ""TPU""}","Nothing rugged about this. I thought it would make a decent replacement for an otterbox, it doesn't even come close."
"SUPCASE Unicorn Beetle Pro Series Case for iPhone 12 Pro Max (2020 Release) 6.7 Inch, Built-in Screen Protector Full-Body Rugged Holster Case(Ruddy)",4.6,3.0,2021-07-18 07:49:56.056,21.99,"['[20 Foot DROP TESTED]:Winner of CNET\'s ""Best Case Scenario"" drop test.', '[Built-in screen protector]: Built-in screen protector prevents scratches without compromising touch sensitivity.', '[Rotatable Holster]: Detachable swiveling belt clip holster for convenient, hands-free, pocket-free carrying. The case also has a built-in kickstand.', '[Precise cutouts]: Precise cutouts ensure full access to iPhone ports, functions, and features.', '[Compatibility]: Compatible with iPhone 12 Pro Max (2020 Release) 6.7 inch ONLY.']","{""Product Dimensions"": ""7.5 x 4.1 x 1.5 inches"", ""Item Weight"": ""0.2 ounces"", ""Item model number"": ""SUP-iPhone2020-6.7-UBPro-SP-Ruddy"", ""Best Sellers Rank"": {""Cell Phones & Accessories"": 4274, ""Cell Phone Basic Cases"": 1342}, ""Is Discontinued By Manufacturer"": ""No"", ""Special features"": ""Screen Protector"", ""Other display features"": ""Wireless"", ""Form Factor"": ""Rugged Case"", ""Color"": ""Metallic Red"", ""Whats in the box"": ""Case"", ""Manufacturer"": ""SUPCASE"", ""Date First Available"": ""September 11, 2020"", ""Material"": ""Shock-absorbing TPU and unbending polycarbonate"", ""Brand"": ""SUPCASE"", ""Compatible Phone Models"": ""IPhone 12 Pro Max"", ""Fastener Type"": ""Clip On""}","This is a strong sturdy case. I’d love it more but I realize the plastic screen cover isn’t the best protection.  It’s easy to grip but the covering over the charging port is a plus dirt protection and a minus for speed of inserting the cord. The kick plate is great for holding the phone, but buckles under the weight of the phone when vertical."
"Sport Band Compatible with Apple Watch Bands 38mm 40mm 41mm 42mm 44mm 45mm for Women Men,Floral Silicone Printed Fadeless Pattern Strap Band for iWatch Series 3, Series 5,Series 6,Series 4,Series 7",4.6,5.0,2022-04-08 13:00:53.918,7.98,"['Buckle closure', '✅Compatible Models:AMSKY floral bands Compatible for Apple watch 38mm/40mm/41mm/42mm/44mm/45mm width;Apple watch series 7 series 6 ,series 5 ,series 4 , series 3 ,series 2 , Apple watch SE.Note: Just sport band, No watch included', '✅Available Size:38/40/41mm S/M:Suitable for 5.1 ""-7.1"" (130mm-180mm) wrist; 38/40/41mm M /L:Suitable for 150mm to 200mm (5.9 ""-7.9"") wrist; 42/44/45mm S/M: Suitable for 140 mm - 190 mm (5.5 ""-7.5"") wrist; 42/44/45mm M/L: Suitable for 160mm to 210mm (6.3 ""-8.3"") wrist.please measure your wrist or ask our customer service before your order this band.', '✅New Design: Thoes iWatch bands for women made of the premium silicone material,with the advanced printing craft,specializing in the issues of fading and peeling off. flexible,Sweat & water resistant and durable,the apple watch band lugs on both sides, locking onto Apple watch precisely and securely, easy to installand remove.', '✅Multiple Beautiful Pattern Print:Have various fashinable and beautiful pattern,decorate your apple watch and your mood,suitable for many occasions and best gift for women, girls and frinds.Give your apple watch a lovely complement and change the look of your watch just by swapping out straps.', '✅24h Customer Service: Thank you so much for choosing AMSKY watch band! Any problems about our floral iwatch bands, please feel free to contact us. Customer’s happy shopping experience is the most important for us.']","{""Date First Available"": ""August 24, 2022"", ""Manufacturer"": ""AMSKY""}",Love the design and so soft and design is so cute and love the colors! My favorite band!
"LG Stylus 2 Plus Case ,LG Stylus 2 Case ,LG Stylo 2 Case,ANLI(TM) Hybrid Dual Layer Armor Defender Protective Case Cover for LG Stylus 2 Plus/Stylus 2/G Stylo 2/LS775 (2016 Release) Orange",3.9,5.0,2016-10-01 22:09:40.000,,[],"{""Product Dimensions"": ""5.91 x 2.36 x 0.79 inches"", ""Item Weight"": ""0.352 ounces"", ""Is Discontinued By Manufacturer"": ""No"", ""Other display features"": ""Wireless"", ""Form Factor"": ""Bumper"", ""Manufacturer"": ""ANLI"", ""Date First Available"": ""October 7, 2016"", ""Brand"": ""ANLI"", ""Pattern"": ""Solid"", ""Theme"": ""No Theme"", ""Compatible Devices"": ""LG Stylus 2 Plus, Stylo 2""}",I have the new version of the lg stylo 2 and this fits perfectly. All the access ports are large enough and I can easily retract the stylus. Case is very sturdy. I did not have to separate the 2 pieces of the case to install the phone it just snapped right in. I have to say that the lg stylo 2 plus phone is very slightly different and may not fit the case as well even though it is supposed to do just that. I bought the orange case and it's very attractive.<br />Just editing to say that if you are having trouble getting your charger to plug into your case try using the short white cord that comes with the phone. The head on the white recharging cord is much smaller than on most other recharging cords and fits the case perfectly.
"Stylus Pen for iPad - Penyeah [4-in-1] High Sensitivity and Precision Touch Screen Stylus Disc Tip,Black Rubber Tip & Mesh Fiber Tip Universal for All Capacitive Touch Screen Device - Light Blue",4.4,5.0,2023-01-20 22:54:10.111,14.99,"['✔【4-in-1 UNIVERSAL】 -- Penyeah Stylus Pens for touch screens include 4 different of touch screen replaceable tips: 1 X 0.27"" clear disc tip; 1 X 0.27"" mesh fiber tip; 1 X 0.2"" rubber tip and 1 X 0.27 "" rubber tip; plus a smooth black ink ballpoint writing function. More functional than that of current similar model. It \'s your NEW CHOICE!', '✔【COMPATIBILITY & MULTIFUNCTION】 -- The Clear Disc Stylus is Universal and like a fine point stylus, 100% compatible with all capacitive touch screen devices(iPhone, iPad,iPod,Apple,Laptop, Kindle,Tablets,HP,Dell,Microsoft,Surface etc),perfect for writing,taking notes,drawing apps,playing games.it is the most responsive passive stylus in the market, no battery required. slim with sturdy clip, easy to use and carry around.', '✔【BRANDED NEW DESIGN & DIY】 -- The tablet pens for touch screen is made of high grade copper material, NOT aluminum alloy, handy comfortable feeling, solid, durable and corrosion resistance. The design is adapted humanized one. You can DIY various combinations, disassemble at you will which gives you more accurate pen writing/drawing/touching experience.', '✔【HIGH ACCURATE& PRECISE】 -- The stylus for ipad clear Disc Tip provides much better flexibility and accuracy; allows you to see exactly where your mark is being made and gives you the accurate point; Mesh Fiber Tip and Rubber Tip can provide you more choice. Package also comes with one set replaceable tips and 1 X extra refills for recycle using.', '✔【WHAT YOU GET】 -- Penyeah capacitive stylus , a laptop stylus pioneer that has earned a lot of praise with 4 x different touching tips plus build-in D1 ballpint pen.To find extra replacement accessories for Penyeah precision stylus - P1, please search ASIN: B088WHJFXK(Blue ink)& ASIN:B088TN65LM (Black ink) on Amazon.']","{""Product Dimensions"": ""5.51 x 0.39 x 3.94 inches"", ""Item Weight"": ""21 Grams"", ""Best Sellers Rank"": {""Cell Phones & Accessories"": 2146, ""Styluses"": 31}, ""Date First Available"": ""May 1, 2020"", ""Manufacturer"": ""Penyeah"", ""Color"": ""Blue"", ""Brand"": ""Penyeah"", ""Material"": ""Copper,Aluminum Alloy,Rubber"", ""Compatible Devices"": ""Laptops Smartphone Tablets"", ""Item Dimensions LxWxH"": ""5.51 x 0.39 x 3.94 inches"", ""Are Batteries Included"": ""No"", ""Batteries Required?"": ""No""}",Some pens for pads are over a hundred dollars.
"Google Pixel 3 XL Case, Topnow Clear Design Plastic Hard Back Case with TPU Bumper Protective Case Cover for Google Pixel 3 XL - Looking Giraffe",4.5,3.0,2019-03-10 19:01:05.575,10.99,"[""ADVANCED TECHNOLOGY：We use the market's most advanced and most perfect UV varnish printing pattern technology, clear exquisite and beautiful,make the better exterior show for your phone and provide you the best hands touch feel."", 'CLEAR HARD MATERIAL：Made of premium hybrid hard Polycarbonate (PC) and soft Thermoplastic Polyurethanes(TPU).', 'CHARACTERISTIC：Moderate thickness, in line with the design of human touch feel exquisite pattern design, diverse styles to meet different needs,Portable, Fashionable, comfort.', 'FUNCTION：Decor and protect your phone, effectively protect your phone from drops, shocks, scrapes, scratches, dust.', 'Tips: If you have any questions or suggestions, please contact us on time, we will be happy to serve you.']","{""Package Dimensions"": ""7.3 x 4.2 x 0.7 inches"", ""Item Weight"": ""2.39 ounces"", ""Item model number"": ""FA2538-002-GP3XL"", ""Best Sellers Rank"": {""Cell Phones & Accessories"": 73533, ""Cell Phone Basic Cases"": 32434}, ""Is Discontinued By Manufacturer"": ""No"", ""Date First Available"": ""September 12, 2018"", ""Manufacturer"": ""Topnow"", ""Brand"": ""TOPNOW"", ""Color"": ""Looking Giraffe"", ""Form Factor"": ""Bumper"", ""Compatible Phone Models"": ""Google Pixel 3 XL"", ""Material"": ""Plastic, Polycarbonate, Thermoplastic Polyurethane""}","It fits on my phone just enough to touch the outlines of my tempered glass screen protector, it feels like it could push the screen protector off unless it's stuck to the phone really good. It fits the phone nice. My only issue is the design doesn't look like the image in person. The flowers are closer to a pink brown then pink so they look like their dying rather than the vibrant pink in the image."
JFdragon for Apple Watch Band 38mm 40mm 41mm 42mm 44mm 45mm 49mm Ultra Women Series 8 7 6 5 4 3 2 1 SE Bling Metal Bracelet iwatch Bands,4.4,5.0,2022-10-21 14:16:04.869,17.99,"['Compatible with: Apple Watch Ultra Series 8 7 6 5 4 3 2 1 SE. Optional iwatch Band 49mm 45mm 44mm 42mm 41mm 40mm 38mm according to size', 'Better Match:The Similar Color for The Bracelet Connector and iwatch. Better Set off The Beauty and Sense of Apple Watch', 'Adjustability: The bracelet is designed with a jewel clasp, which can easily adjust the length according to the size of the wrist', ""Good Gift :For Cocktail Party,Birthday,Women's day,Valentines' day, Mothers' day, Christmas,Wedding And Daily Use"", 'Tips:Please rinse the sweat on the bracelet with clean water every day to ensure longer use']","{""Date First Available"": ""October 13, 2022""}","I had my original band forever and wanted something nicer. This is just what I wanted, and looks so nice. No complaints!"
"TreasureMax Compatible with Versa Bands for Women/Men,Soft Silicone Thin Narrow Replacement slim Bands for Versa Lite SE Watch",4.2,5.0,2020-01-05 14:57:24.572,,[],"{""Package Dimensions"": ""7.44 x 2.28 x 0.16 inches"", ""Item Weight"": ""0.176 ounces"", ""Other display features"": ""Wireless"", ""Date First Available"": ""July 29, 2019""}",Sturdy. That's the most important thing for me and it's not huge and bulky.
SAMSUNG Galaxy A52 | A525F | 128GB 6GB RAM | Factory Unlocked (GSM ONLY | Not Compatible with Verizon/Sprint/Boost) | International Model (Awesome Purple),4.3,5.0,2021-11-03 00:14:59.262,199.99,"['4G Bands: 1, 2, 3, 4, 5, 7, 8, 12, 17, 20, 26, 28, 32, 38, 40, 41, 66', 'Cameras: 64 MP, f/1.8, 26mm (wide), 1/1.7X"", 0.8µm, PDAF, OIS | 12 MP, f/2.2, 123˚ (ultrawide), 1.12µm | 5 MP, f/2.4, (macro) | 5 MP, f/2.4, (depth)', 'Display: Super AMOLED, 90Hz, 800 nits (HBM) | 6.5 inches, 101.0 cm2 (~84.1% screen-to-body ratio) | 1080 x 2400 pixels, 20:9 ratio (~407 ppi density) | Corning Gorilla Glass 3', 'Performance: Qualcomm SM7125 Snapdragon 720G (8 nm) | Octa-core (2x2.3 GHz Kryo 465 Gold & 6x1.8 GHz Kryo 465 Silver) | Adreno 618', 'Battery: Li-Po 4500 mAh, non-removable | Fast charging 25W, 50% in 30 min', 'Factory Unlocked Smartphones are compatible with Most GSM carriers. This phone is not compatible with CDMA carriers like Verizon, Sprint, or Boost']","{""Package Dimensions"": ""7.68 x 4.76 x 2.09 inches"", ""Item Weight"": ""14.5 ounces"", ""Batteries"": ""1 Lithium Ion batteries required. (included)"", ""RAM"": ""6 GB"", ""Wireless communication technologies"": ""Cellular"", ""Connectivity technologies"": ""Wi-Fi"", ""Display technology"": ""AMOLED"", ""Other display features"": ""Wireless"", ""Other camera features"": ""Front"", ""Form Factor"": ""Slate"", ""Color"": ""Awesome Purple"", ""Whats in the box"": ""Adapter"", ""Manufacturer"": ""Samsung"", ""Date First Available"": ""June 30, 2021"", ""Brand"": ""SAMSUNG"", ""Model Name"": ""Samsung A52"", ""Wireless Carrier"": ""Unlocked for All Carriers"", ""Cellular Technology"": ""4G"", ""Memory Storage Capacity"": ""128 GB"", ""Connectivity Technology"": ""Wi-Fi"", ""Screen Size"": ""6.5 Inches"", ""Wireless network technology"": ""GSM""}","Needed to upgrade from my old S8+ and decided on this one! The colors are super cute and it's really nice and fast. The camera is lovely too. Me and my partner got matching A52s and we love it lots so far!<br /><br />The fingerprint reader is a touch slow sometimes, but I feel like it's just a minor inconvenience in comparison to the rest of the phone with its price."
